date,side,shares,price,value,lot_id,realized_pnl_before_tax,realized_pnl_after_tax,reason,event_type
2015-07-02,SELL,18,9043.191,162777.43800000002,94,5581.610876712367,4447.706627108249,take_profit,take_profit
2015-07-02,BUY,12,9046.809,108561.70799999998,96,0.0,0.0,buy_signal,buy
2015-07-03,SELL,1,8973.205,8973.205,93,168.73130136986273,134.4535374965751,take_profit,take_profit
2015-07-03,SELL,16,8973.205,143571.28,95,2401.085589041107,1913.305051627406,take_profit,take_profit
2015-07-03,BUY,5,8976.795,44883.975,97,0.0,0.0,buy_signal,buy
2015-07-06,BUY,5,8761.752,43808.76,98,0.0,0.0,buy_signal,buy
2015-07-07,BUY,11,8876.775,97644.525,99,0.0,0.0,buy_signal,buy
2015-07-08,BUY,4,8826.765,35307.06,100,0.0,0.0,buy_signal,buy
2015-07-09,BUY,22,8031.606,176695.332,101,0.0,0.0,buy_signal,buy
2015-07-10,SELL,22,8393.321,184653.062,101,7943.536684931517,6329.807207387679,take_profit,take_profit
2015-07-10,BUY,20,8396.679,167933.58000000002,102,0.0,0.0,buy_signal,buy
2015-07-13,BUY,20,8501.699999999999,170033.99999999997,103,0.0,0.0,buy_signal,buy
2015-07-14,SELL,20,8848.23,176964.59999999998,102,9004.899452054755,7175.554128369831,take_profit,take_profit
2015-07-14,BUY,5,8851.77,44258.850000000006,104,0.0,0.0,buy_signal,buy
2015-07-15,SELL,20,8938.212,178764.24,103,8703.38301369865,6935.29075446577,take_profit,take_profit
2015-07-15,BUY,2,8941.788,17883.576,105,0.0,0.0,buy_signal,buy
2015-07-16,SELL,5,9048.19,45240.950000000004,98,1405.651369863016,1120.0932940753444,take_profit,take_profit
2015-07-17,SELL,11,9103.179,100134.969,99,2431.729917808222,1937.7239850054818,take_profit,take_profit
2015-07-17,SELL,4,9103.179,36412.716,100,1087.0333150684958,866.2024971123309,take_profit,take_profit
2015-07-17,SELL,5,9103.179,45515.895000000004,104,1246.7310273972585,993.4576191815054,take_profit,take_profit
2015-07-22,SELL,12,9113.177,109358.124,96,690.8061369863134,550.4688702575438,take_profit,take_profit
2015-07-22,SELL,5,9113.177,45565.884999999995,97,641.3656164383524,511.0721914589011,take_profit,take_profit
2015-07-22,SELL,2,9113.177,18226.354,105,337.19104109588886,268.690681097259,take_profit,take_profit
2015-07-23,BUY,1,9141.828,9141.828,106,0.0,0.0,buy_signal,buy
2015-07-24,BUY,1,9066.813,9066.813,107,0.0,0.0,buy_signal,buy
2015-07-27,BUY,3,8886.777,26660.331,108,0.0,0.0,buy_signal,buy
2015-07-28,BUY,8,8686.737,69493.896,109,0.0,0.0,buy_signal,buy
2015-07-29,SELL,8,8828.234,70625.872,109,1126.547835616448,897.6896428109667,take_profit,take_profit
2015-07-29,BUY,12,8831.766,105981.192,110,0.0,0.0,buy_signal,buy
2015-07-30,BUY,10,8931.786,89317.86,111,0.0,0.0,buy_signal,buy
2015-07-31,SELL,12,8973.205,107678.45999999999,110,1680.891452054791,1339.4183535698603,take_profit,take_profit
2015-07-31,BUY,4,8976.795,35907.18,112,0.0,0.0,buy_signal,buy
2015-08-03,BUY,2,9001.8,18003.6,113,0.0,0.0,buy_signal,buy
2015-08-04,BUY,2,8926.785,17853.57,114,0.0,0.0,buy_signal,buy
2015-08-05,BUY,2,8961.792,17923.584,115,0.0,0.0,buy_signal,buy
2015-08-06,SELL,3,9203.159,27609.477,108,932.6727945205486,743.2003163136991,take_profit,take_profit
2015-08-06,SELL,10,9203.159,92031.59,111,2679.1365753424616,2134.8699800616405,take_profit,take_profit
2015-08-06,SELL,2,9203.159,18406.318,114,549.9786849315065,438.2505150876709,take_profit,take_profit
2015-08-06,BUY,1,9206.841,9206.841,116,0.0,0.0,buy_signal,buy
2015-08-07,SELL,4,9078.184000000001,36312.736000000004,112,391.68334246575756,312.1128714438389,take_profit,take_profit
2015-08-07,SELL,2,9078.184000000001,18156.368000000002,115,229.99243835616767,183.2694745041122,take_profit,take_profit
2015-08-07,BUY,4,9081.815999999999,36327.263999999996,117,0.0,0.0,buy_signal,buy
2015-08-10,SELL,2,9073.185,18146.37,113,135.81142465753467,108.2213337383565,take_profit,take_profit
2015-08-10,BUY,3,9076.815,27230.445,118,0.0,0.0,buy_signal,buy
