label,category,initial_amount,bulk_exit_yen,bulk_exit_pct,n_trading_days,net_profit_after_tax,realized_after_tax,ending_unrealized_pnl,final_equity,annualized_return,sharpe_like,max_drawdown_equity,max_unrealized_loss,total_interest_paid,total_tax_paid,buy_trade_count,sell_trade_count,harvest_days,bulk_exit_count,avg_profit_per_harvest_day,median_profit_per_harvest_day,win_rate_closed_lots,profit_factor,max_consecutive_days_without_take_profit,max_lot_holding_days,days_underwater,pct_days_underwater,max_consecutive_underwater_days,margin_call_count,exposure_limit_hit_count,max_gross_exposure,average_gross_exposure,comfort_score
combo__init1000000__yen300000__pct0.1,combo,1000000.0,300000.0,0.1,3032,6018796.709770612,6018796.709770612,0,106018796.70977062,0.004869484942944702,0.44256906635264986,2534484.3207534254,2367686.3984931507,419779.80416437006,1534440.0471731198,1181,44,44,44,136790.83431296845,113384.20492266038,0.8281117696867062,7.574746603402558,376,375,1253,0.41325857519788917,245,0,0,7178080.0,1804792.0811345647,-1.50769693212062
combo__init1000000__yen300000__pct0.12,combo,1000000.0,300000.0,0.12,3032,5758219.758646513,5758219.758646513,0,105758219.75864652,0.0046639791933775765,0.40527278827758023,2534484.3207534254,2367686.3984931507,464144.43216436886,1468008.2122972193,1101,36,36,36,159950.54885129203,163131.5300702381,0.818346957311535,7.364341069517832,376,375,1246,0.4109498680738786,245,0,0,7178080.0,1995532.3895118732,-1.5222685161320402
combo__init1000000__yen300000__pct0.15,combo,1000000.0,300000.0,0.15,3032,5722031.718858551,5722031.718858551,0,105722031.71885855,0.004635402548384793,0.3961217942194573,2704005.8181780875,2418116.8564657527,477181.4319999864,1458782.3852495633,1077,32,32,32,178813.49121432973,206555.74951347057,0.7920148560817084,7.221268383730705,435,434,1205,0.39742744063324537,244,0,0,7199920.0,2051583.3806068602,-1.4386010081165668
combo__init1000000__yen300000__pct0.2,combo,1000000.0,300000.0,0.2,3032,5915312.853024795,5915312.853024795,0,105915312.8530248,0.0047879272083699576,0.40932478925578086,2704005.8181780875,2418116.8564657527,482840.2381369695,1508057.7349463352,1065,28,28,28,211261.1733223141,238694.12554108503,0.7924882629107981,7.245917298682846,435,434,1203,0.3967678100263852,244,0,0,7199920.0,2075912.7275725594,-1.3111807107197406
combo__init1000000__yen300000__pct0.25,combo,1000000.0,300000.0,0.25,3032,6214408.806803744,6214408.806803744,0,106214408.80680375,0.00502345163005713,0.4288060871474814,2704005.8181780875,2418116.8564657527,487051.75265751814,1584309.6556468357,1063,27,27,27,230163.2891408794,242168.89833650776,0.7920978363123237,7.561729604488235,435,434,1196,0.3944591029023747,244,0,0,7199920.0,2094019.620712401,-1.2027627123631819
combo__init1000000__yen500000__pct0.03,combo,1000000.0,500000.0,0.03,3032,3690620.963588081,3690620.963588081,0,103690620.96358807,0.0030166958680084566,0.45887885860049055,1171945.625794515,1171707.7134246575,146782.84197260306,949808.0513135414,1795,189,189,189,19527.095045439582,8459.712484476757,0.7832869080779944,4.187173246884345,83,83,1294,0.4267810026385224,55,0,0,5139460.0,631074.9307387862,0.3396633894041847
combo__init1000000__yen500000__pct0.05,combo,1000000.0,500000.0,0.05,3032,5146114.838233761,5146114.838233761,0,105146114.83823375,0.0041794064308131595,0.5705041955379376,1171945.625794515,1171707.7134246575,211627.04394520176,1320873.5976952566,1619,112,112,112,45947.45391280144,28692.798979959625,0.8264360716491661,6.292981072407034,126,126,1276,0.420844327176781,57,0,0,5139460.0,909864.6701846966,0.48532753119064925
combo__init1000000__yen500000__pct0.08,combo,1000000.0,500000.0,0.08,3032,6046419.0230795415,6046419.0230795415,0,106046419.02307954,0.004891242308572075,0.45558809451350535,2534484.3207534254,2367686.3984931507,386859.7112876559,1541482.116507008,1258,54,54,54,111970.72264962114,72076.00574896683,0.8076311605723371,7.833582947498131,375,375,1284,0.4234828496042216,245,0,0,7178080.0,1663256.1560026386,-1.5244512854954981
combo__init1000000__yen500000__pct0.1,combo,1000000.0,500000.0,0.1,3032,6241452.4592250995,6241452.4592250995,0,106241452.4592251,0.005044717284911737,0.44434477386432886,2534484.3207534254,2367686.3984931507,458767.533479434,1591204.2004035634,1134,40,40,40,156036.31148062748,113384.20492266038,0.8350970017636684,9.295339370851421,378,378,1273,0.4198548812664908,245,0,0,7266820.0,1972415.0692612138,-1.4794827569764504
combo__init1000000__yen500000__pct0.12,combo,1000000.0,500000.0,0.12,3032,6398447.269589511,6398447.269589511,0,106398447.26958951,0.005168071499251692,0.4393447523918556,2534484.3207534254,2367686.3984931507,497962.3711232747,1631228.6663953178,1065,34,34,34,188189.62557616207,163131.5300702381,0.8488262910798122,9.693774155878243,380,379,1255,0.41391820580474936,245,0,0,7365420.0,2140928.4943931396,-1.3809061815860264
combo__init1000000__yen500000__pct0.15,combo,1000000.0,500000.0,0.15,3032,6485865.776898064,6485865.776898064,0,106485865.77689806,0.005236685792990192,0.4261865434045515,2704005.8181780875,2418116.8564657527,552432.3801643699,1653515.2570456692,956,27,27,27,240217.25099622458,224615.94885572128,0.8179916317991632,9.825936257948419,439,438,1186,0.39116094986807387,244,0,0,7387830.0,2375115.6563324537,-1.1452179877264836
combo__init1000000__yen500000__pct0.2,combo,1000000.0,500000.0,0.2,3032,6783789.075323093,6783789.075323093,0,106783789.07532309,0.005470136813841453,0.44038276754935674,2704005.8181780875,2418116.8564657527,569461.6583561527,1729468.219428859,909,23,23,23,294947.35110100405,338748.65641100565,0.8151815181518152,10.317621252887061,439,438,1133,0.37368073878627966,244,0,0,7387830.0,2448330.9614116093,-0.8549306298123984
combo__init1000000__yen500000__pct0.25,combo,1000000.0,500000.0,0.25,3032,7032417.074605426,7032417.074605426,0,107032417.07460542,0.005664503620966599,0.4554738088439798,2691049.1326301396,2424306.645753424,575665.3398903996,1792853.7726122767,901,21,21,21,334877.00355263933,371800.8311519103,0.8190899001109878,10.54306646363011,423,422,1126,0.3713720316622691,244,0,0,7380360.0,2475002.933707124,-0.8326502226507639
combo__init1000000__yen1000000__pct0.03,combo,1000000.0,1000000.0,0.03,3032,3690620.963588081,3690620.963588081,0,103690620.96358807,0.0030166958680084566,0.45887885860049055,1171945.625794515,1171707.7134246575,146782.84197260306,949808.0513135414,1795,189,189,189,19527.095045439582,8459.712484476757,0.7832869080779944,4.187173246884345,83,83,1294,0.4267810026385224,55,0,0,5139460.0,631074.9307387862,0.3396633894041847
combo__init1000000__yen1000000__pct0.05,combo,1000000.0,1000000.0,0.05,3032,5146114.838233761,5146114.838233761,0,105146114.83823375,0.0041794064308131595,0.5705041955379376,1171945.625794515,1171707.7134246575,211627.04394520176,1320873.5976952566,1619,112,112,112,45947.45391280144,28692.798979959625,0.8264360716491661,6.292981072407034,126,126,1276,0.420844327176781,57,0,0,5139460.0,909864.6701846966,0.48532753119064925
combo__init1000000__yen1000000__pct0.08,combo,1000000.0,1000000.0,0.08,3032,6046419.0230795415,6046419.0230795415,0,106046419.02307954,0.004891242308572075,0.45558809451350535,2534484.3207534254,2367686.3984931507,386859.7112876559,1541482.116507008,1258,54,54,54,111970.72264962114,72076.00574896683,0.8076311605723371,7.833582947498131,375,375,1284,0.4234828496042216,245,0,0,7178080.0,1663256.1560026386,-1.5244512854954981
combo__init1000000__yen1000000__pct0.1,combo,1000000.0,1000000.0,0.1,3032,6241452.4592250995,6241452.4592250995,0,106241452.4592251,0.005044717284911737,0.44434477386432886,2534484.3207534254,2367686.3984931507,458767.533479434,1591204.2004035634,1134,40,40,40,156036.31148062748,113384.20492266038,0.8350970017636684,9.295339370851421,378,378,1273,0.4198548812664908,245,0,0,7266820.0,1972415.0692612138,-1.4794827569764504
combo__init1000000__yen1000000__pct0.12,combo,1000000.0,1000000.0,0.12,3032,6596721.968744514,6596721.968744514,0,106596721.96874452,0.0053236219584120725,0.4529959264615202,2534484.3207534254,2367686.3984931507,500568.9601643716,1681777.0821992191,1065,34,34,34,194021.23437483865,163131.5300702381,0.8507042253521127,11.03056309099059,382,382,1255,0.41391820580474936,245,0,0,7434440.0,2152135.2061345647,-1.338096963522979
combo__init1000000__yen1000000__pct0.15,combo,1000000.0,1000000.0,0.15,3032,6539539.599681488,6539539.599681488,0,106539539.59968148,0.0052787884884308856,0.40237661460631474,2704005.8181780875,2418116.8564657527,626943.8295342276,1667198.9328923814,876,24,24,24,272480.81665339536,222887.8442972103,0.8333333333333334,14.94127652276176,531,531,1159,0.38225593667546176,244,0,0,7814035.0,2695468.5471635885,-1.0184950486610302
combo__init1000000__yen1000000__pct0.2,combo,1000000.0,1000000.0,0.2,3032,7873042.885794525,7873042.885794525,0,107873042.88579452,0.006318617174184249,0.45690384966161385,2704005.8181780875,2418116.8564657527,694483.0361095527,2007164.0362040007,799,19,19,19,414370.67819971184,338748.65641100565,0.8548185231539425,24.855416895860035,551,550,1275,0.4205145118733509,244,0,0,8051875.0,2985845.130277045,-1.0036476224663755
combo__init1000000__yen1000000__pct0.25,combo,1000000.0,1000000.0,0.25,3032,8576220.532085493,8576220.532085493,0,108576220.5320855,0.006862198574827394,0.47937019959850136,2691049.1326301396,2424306.645753424,723193.1513972178,2186433.08162536,770,16,16,16,536013.7832553433,488937.79497125396,0.8584415584415584,35.42146062521537,545,544,1356,0.4472295514511873,244,0,0,8043750.0,3109280.7701187334,-1.0988263912629972
combo__init1000000__yen2000000__pct0.03,combo,1000000.0,2000000.0,0.03,3032,3690620.963588081,3690620.963588081,0,103690620.96358807,0.0030166958680084566,0.45887885860049055,1171945.625794515,1171707.7134246575,146782.84197260306,949808.0513135414,1795,189,189,189,19527.095045439582,8459.712484476757,0.7832869080779944,4.187173246884345,83,83,1294,0.4267810026385224,55,0,0,5139460.0,631074.9307387862,0.3396633894041847
combo__init1000000__yen2000000__pct0.05,combo,1000000.0,2000000.0,0.05,3032,5146114.838233761,5146114.838233761,0,105146114.83823375,0.0041794064308131595,0.5705041955379376,1171945.625794515,1171707.7134246575,211627.04394520176,1320873.5976952566,1619,112,112,112,45947.45391280144,28692.798979959625,0.8264360716491661,6.292981072407034,126,126,1276,0.420844327176781,57,0,0,5139460.0,909864.6701846966,0.48532753119064925
combo__init1000000__yen2000000__pct0.08,combo,1000000.0,2000000.0,0.08,3032,6046419.0230795415,6046419.0230795415,0,106046419.02307954,0.004891242308572075,0.45558809451350535,2534484.3207534254,2367686.3984931507,386859.7112876559,1541482.116507008,1258,54,54,54,111970.72264962114,72076.00574896683,0.8076311605723371,7.833582947498131,375,375,1284,0.4234828496042216,245,0,0,7178080.0,1663256.1560026386,-1.5244512854954981
combo__init1000000__yen2000000__pct0.1,combo,1000000.0,2000000.0,0.1,3032,6241452.4592250995,6241452.4592250995,0,106241452.4592251,0.005044717284911737,0.44434477386432886,2534484.3207534254,2367686.3984931507,458767.533479434,1591204.2004035634,1134,40,40,40,156036.31148062748,113384.20492266038,0.8350970017636684,9.295339370851421,378,378,1273,0.4198548812664908,245,0,0,7266820.0,1972415.0692612138,-1.4794827569764504
combo__init1000000__yen2000000__pct0.12,combo,1000000.0,2000000.0,0.12,3032,6596721.968744514,6596721.968744514,0,106596721.96874452,0.0053236219584120725,0.4529959264615202,2534484.3207534254,2367686.3984931507,500568.9601643716,1681777.0821992191,1065,34,34,34,194021.23437483865,163131.5300702381,0.8507042253521127,11.03056309099059,382,382,1255,0.41391820580474936,245,0,0,7434440.0,2152135.2061345647,-1.338096963522979
combo__init1000000__yen2000000__pct0.15,combo,1000000.0,2000000.0,0.15,3032,6539539.599681488,6539539.599681488,0,106539539.59968148,0.0052787884884308856,0.40237661460631474,2704005.8181780875,2418116.8564657527,626943.8295342276,1667198.9328923814,876,24,24,24,272480.81665339536,222887.8442972103,0.8333333333333334,14.94127652276176,531,531,1159,0.38225593667546176,244,0,0,7814035.0,2695468.5471635885,-1.0184950486610302
combo__init1000000__yen2000000__pct0.2,combo,1000000.0,2000000.0,0.2,3032,7921460.309111564,7921460.309111564,0,107921460.30911157,0.0063561495665913625,0.4597868951273407,2704005.8181780875,2418116.8564657527,700268.925424618,2019507.6385718945,788,19,19,19,416918.96363745077,338748.65641100565,0.8540609137055838,26.361715981703156,562,562,1280,0.42216358839050133,244,0,0,8061785.0,3010720.8558707125,-1.0057118065520998
combo__init1000000__yen2000000__pct0.25,combo,1000000.0,2000000.0,0.25,3032,8738553.586991074,8738553.586991074,0,108738553.58699107,0.006987229121138139,0.4831611191287245,2691049.1326301396,2424306.645753424,771870.3643287292,2227818.4867882743,689,15,15,15,582570.2391327382,396525.8887571294,0.888243831640058,65.37437334904106,618,618,1315,0.4337071240105541,244,0,0,8474400.0,3318562.5115435356,-1.0669681894108742
combo__init1000000__yen5000000__pct0.03,combo,1000000.0,5000000.0,0.03,3032,3690620.963588081,3690620.963588081,0,103690620.96358807,0.0030166958680084566,0.45887885860049055,1171945.625794515,1171707.7134246575,146782.84197260306,949808.0513135414,1795,189,189,189,19527.095045439582,8459.712484476757,0.7832869080779944,4.187173246884345,83,83,1294,0.4267810026385224,55,0,0,5139460.0,631074.9307387862,0.3396633894041847
combo__init1000000__yen5000000__pct0.05,combo,1000000.0,5000000.0,0.05,3032,5146114.838233761,5146114.838233761,0,105146114.83823375,0.0041794064308131595,0.5705041955379376,1171945.625794515,1171707.7134246575,211627.04394520176,1320873.5976952566,1619,112,112,112,45947.45391280144,28692.798979959625,0.8264360716491661,6.292981072407034,126,126,1276,0.420844327176781,57,0,0,5139460.0,909864.6701846966,0.48532753119064925
combo__init1000000__yen5000000__pct0.08,combo,1000000.0,5000000.0,0.08,3032,6046419.0230795415,6046419.0230795415,0,106046419.02307954,0.004891242308572075,0.45558809451350535,2534484.3207534254,2367686.3984931507,386859.7112876559,1541482.116507008,1258,54,54,54,111970.72264962114,72076.00574896683,0.8076311605723371,7.833582947498131,375,375,1284,0.4234828496042216,245,0,0,7178080.0,1663256.1560026386,-1.5244512854954981
combo__init1000000__yen5000000__pct0.1,combo,1000000.0,5000000.0,0.1,3032,6241452.4592250995,6241452.4592250995,0,106241452.4592251,0.005044717284911737,0.44434477386432886,2534484.3207534254,2367686.3984931507,458767.533479434,1591204.2004035634,1134,40,40,40,156036.31148062748,113384.20492266038,0.8350970017636684,9.295339370851421,378,378,1273,0.4198548812664908,245,0,0,7266820.0,1972415.0692612138,-1.4794827569764504
combo__init1000000__yen5000000__pct0.12,combo,1000000.0,5000000.0,0.12,3032,6596721.968744514,6596721.968744514,0,106596721.96874452,0.0053236219584120725,0.4529959264615202,2534484.3207534254,2367686.3984931507,500568.9601643716,1681777.0821992191,1065,34,34,34,194021.23437483865,163131.5300702381,0.8507042253521127,11.03056309099059,382,382,1255,0.41391820580474936,245,0,0,7434440.0,2152135.2061345647,-1.338096963522979
combo__init1000000__yen5000000__pct0.15,combo,1000000.0,5000000.0,0.15,3032,6539539.599681488,6539539.599681488,0,106539539.59968148,0.0052787884884308856,0.40237661460631474,2704005.8181780875,2418116.8564657527,626943.8295342276,1667198.9328923814,876,24,24,24,272480.81665339536,222887.8442972103,0.8333333333333334,14.94127652276176,531,531,1159,0.38225593667546176,244,0,0,7814035.0,2695468.5471635885,-1.0184950486610302
combo__init1000000__yen5000000__pct0.2,combo,1000000.0,5000000.0,0.2,3032,7921460.309111564,7921460.309111564,0,107921460.30911157,0.0063561495665913625,0.4597868951273407,2704005.8181780875,2418116.8564657527,700268.925424618,2019507.6385718945,788,19,19,19,416918.96363745077,338748.65641100565,0.8540609137055838,26.361715981703156,562,562,1280,0.42216358839050133,244,0,0,8061785.0,3010720.8558707125,-1.0057118065520998
combo__init1000000__yen5000000__pct0.25,combo,1000000.0,5000000.0,0.25,3032,8738553.586991074,8738553.586991074,0,108738553.58699107,0.006987229121138139,0.4831611191287245,2691049.1326301396,2424306.645753424,771870.3643287292,2227818.4867882743,689,15,15,15,582570.2391327382,396525.8887571294,0.888243831640058,65.37437334904106,618,618,1315,0.4337071240105541,244,0,0,8474400.0,3318562.5115435356,-1.0669681894108742
combo__init1000000__yen10000000__pct0.03,combo,1000000.0,10000000.0,0.03,3032,3690620.963588081,3690620.963588081,0,103690620.96358807,0.0030166958680084566,0.45887885860049055,1171945.625794515,1171707.7134246575,146782.84197260306,949808.0513135414,1795,189,189,189,19527.095045439582,8459.712484476757,0.7832869080779944,4.187173246884345,83,83,1294,0.4267810026385224,55,0,0,5139460.0,631074.9307387862,0.3396633894041847
combo__init1000000__yen10000000__pct0.05,combo,1000000.0,10000000.0,0.05,3032,5146114.838233761,5146114.838233761,0,105146114.83823375,0.0041794064308131595,0.5705041955379376,1171945.625794515,1171707.7134246575,211627.04394520176,1320873.5976952566,1619,112,112,112,45947.45391280144,28692.798979959625,0.8264360716491661,6.292981072407034,126,126,1276,0.420844327176781,57,0,0,5139460.0,909864.6701846966,0.48532753119064925
combo__init1000000__yen10000000__pct0.08,combo,1000000.0,10000000.0,0.08,3032,6046419.0230795415,6046419.0230795415,0,106046419.02307954,0.004891242308572075,0.45558809451350535,2534484.3207534254,2367686.3984931507,386859.7112876559,1541482.116507008,1258,54,54,54,111970.72264962114,72076.00574896683,0.8076311605723371,7.833582947498131,375,375,1284,0.4234828496042216,245,0,0,7178080.0,1663256.1560026386,-1.5244512854954981
combo__init1000000__yen10000000__pct0.1,combo,1000000.0,10000000.0,0.1,3032,6241452.4592250995,6241452.4592250995,0,106241452.4592251,0.005044717284911737,0.44434477386432886,2534484.3207534254,2367686.3984931507,458767.533479434,1591204.2004035634,1134,40,40,40,156036.31148062748,113384.20492266038,0.8350970017636684,9.295339370851421,378,378,1273,0.4198548812664908,245,0,0,7266820.0,1972415.0692612138,-1.4794827569764504
combo__init1000000__yen10000000__pct0.12,combo,1000000.0,10000000.0,0.12,3032,6596721.968744514,6596721.968744514,0,106596721.96874452,0.0053236219584120725,0.4529959264615202,2534484.3207534254,2367686.3984931507,500568.9601643716,1681777.0821992191,1065,34,34,34,194021.23437483865,163131.5300702381,0.8507042253521127,11.03056309099059,382,382,1255,0.41391820580474936,245,0,0,7434440.0,2152135.2061345647,-1.338096963522979
combo__init1000000__yen10000000__pct0.15,combo,1000000.0,10000000.0,0.15,3032,6539539.599681488,6539539.599681488,0,106539539.59968148,0.0052787884884308856,0.40237661460631474,2704005.8181780875,2418116.8564657527,626943.8295342276,1667198.9328923814,876,24,24,24,272480.81665339536,222887.8442972103,0.8333333333333334,14.94127652276176,531,531,1159,0.38225593667546176,244,0,0,7814035.0,2695468.5471635885,-1.0184950486610302
combo__init1000000__yen10000000__pct0.2,combo,1000000.0,10000000.0,0.2,3032,7921460.309111564,7921460.309111564,0,107921460.30911157,0.0063561495665913625,0.4597868951273407,2704005.8181780875,2418116.8564657527,700268.925424618,2019507.6385718945,788,19,19,19,416918.96363745077,338748.65641100565,0.8540609137055838,26.361715981703156,562,562,1280,0.42216358839050133,244,0,0,8061785.0,3010720.8558707125,-1.0057118065520998
combo__init1000000__yen10000000__pct0.25,combo,1000000.0,10000000.0,0.25,3032,8738553.586991074,8738553.586991074,0,108738553.58699107,0.006987229121138139,0.4831611191287245,2691049.1326301396,2424306.645753424,771870.3643287292,2227818.4867882743,689,15,15,15,582570.2391327382,396525.8887571294,0.888243831640058,65.37437334904106,618,618,1315,0.4337071240105541,244,0,0,8474400.0,3318562.5115435356,-1.0669681894108742
combo__init2000000__yen100000__pct0.03,combo,2000000.0,100000.0,0.03,3032,3718470.53602903,3718470.53602903,0,103718470.53602903,0.0030390833419782215,0.462255342244244,1171945.625794515,1171707.7134246575,147092.3754520551,956908.0583931408,1794,189,189,189,19674.44728057688,8459.712484476757,0.7831661092530657,4.211177571587953,83,83,1294,0.4267810026385224,55,0,0,5139460.0,632405.7321899736,0.34377663422362437
combo__init2000000__yen100000__pct0.05,combo,2000000.0,100000.0,0.05,3032,4947330.950029418,4947330.950029418,0,104947330.95002942,0.004021482732973869,0.550346994154415,1171945.625794515,1171707.7134246575,205664.73928766747,1270195.3685571344,1628,114,114,114,43397.639912538754,28458.530816188024,0.8224815724815725,5.773502844590776,121,120,1278,0.42150395778364114,57,0,0,5139460.0,884230.4683377309,0.4754423679852328
combo__init2000000__yen100000__pct0.08,combo,2000000.0,100000.0,0.08,3032,4842451.446551945,4842451.446551945,0,104842451.44655195,0.003938050738419907,0.3983975871291647,2005608.331767127,1908253.841547945,303775.4708493083,1234541.0194729597,1418,64,64,64,75663.30385237414,69487.4971197312,0.7785613540197461,4.7895403564114085,245,244,1281,0.4224934036939314,220,0,0,6454120.0,1306045.5953166226,-1.4367978507225048
combo__init2000000__yen100000__pct0.1,combo,2000000.0,100000.0,0.1,3032,4796392.931936939,4796392.931936939,0,104796392.93193693,0.0039013868517399075,0.39379033865263935,2005608.331767127,1908253.841547945,308068.3315068449,1222798.8004304317,1406,59,59,59,81294.79545655829,80501.04076778075,0.7716927453769559,4.743717665063918,245,244,1267,0.4178759894459103,220,0,0,6454120.0,1324502.226253298,-1.4618953984340461
combo__init2000000__yen100000__pct0.12,combo,2000000.0,100000.0,0.12,3032,4812466.304092753,4812466.304092753,0,104812466.30409275,0.0039141833908495904,0.3940699893335357,2005608.331767127,1908253.841547945,309777.38745205046,1226896.5673294128,1402,56,56,56,85936.89828737058,85597.61700662787,0.7681883024251069,4.7546176212191735,245,244,1261,0.41589709762532984,220,0,0,6454120.0,1331850.1038918206,-1.469968558137347
combo__init2000000__yen100000__pct0.15,combo,2000000.0,100000.0,0.15,3032,4865179.46841076,4865179.46841076,0,104865179.46841076,0.003956137448309249,0.39792356330917467,2005608.331767127,1908253.841547945,312005.82383561245,1240335.3316278423,1393,51,51,51,95395.67585119138,90858.01895778083,0.7681263460157932,4.8145663801705965,245,244,1247,0.4112796833773087,220,0,0,6454120.0,1341430.9943931398,-1.4674688535985405
combo__init2000000__yen100000__pct0.2,combo,2000000.0,100000.0,0.2,3032,5099442.357428302,5099442.357428302,0,105099442.3574283,0.0041423521231700455,0.4164761947406333,2005608.331767127,1908253.841547945,313339.6379725992,1300058.6244733136,1391,49,49,49,104070.25219241432,90858.01895778083,0.7677929547088426,4.9982412777504495,245,244,1246,0.4109498680738786,220,0,0,6454120.0,1347165.5656332453,-1.4295538945506772
combo__init2000000__yen100000__pct0.25,combo,2000000.0,100000.0,0.25,3032,5124438.699919831,5124438.699919831,0,105124438.69991983,0.004162199144450041,0.4184670968297498,2005608.331767127,1908253.841547945,313554.74164383207,1306431.225310553,1392,47,47,47,109030.61063659214,91326.26789536796,0.7679597701149425,5.017839775260053,245,244,1244,0.4102902374670185,220,0,0,6454120.0,1348090.3776385225,-1.4257823084200911
combo__init2000000__yen300000__pct0.03,combo,2000000.0,300000.0,0.03,3032,3718470.53602903,3718470.53602903,0,103718470.53602903,0.0030390833419782215,0.462255342244244,1171945.625794515,1171707.7134246575,147092.3754520551,956908.0583931408,1794,189,189,189,19674.44728057688,8459.712484476757,0.7831661092530657,4.211177571587953,83,83,1294,0.4267810026385224,55,0,0,5139460.0,632405.7321899736,0.34377663422362437
combo__init2000000__yen300000__pct0.05,combo,2000000.0,300000.0,0.05,3032,5253851.029530721,5253851.029530721,0,105253851.02953072,0.004264883008282094,0.5818371889920244,1171945.625794515,1171707.7134246575,212023.4855890374,1348340.0057544615,1618,112,112,112,46909.384192238576,28692.798979959625,0.8263288009888752,6.403639195028155,126,126,1276,0.420844327176781,57,0,0,5139460.0,911569.1226912929,0.501470176041922
combo__init2000000__yen300000__pct0.08,combo,2000000.0,300000.0,0.08,3032,6012611.541829577,6012611.541829577,0,106012611.54182957,0.004864612337533769,0.4534056804661587,2534484.3207534254,2367686.3984931507,386405.86082190205,1532863.1922227258,1257,54,54,54,111344.6581820292,72076.00574896683,0.8058870326173428,7.4812453395395035,375,375,1284,0.4234828496042216,245,0,0,7178080.0,1661304.8812664908,-1.5297640218808044
combo__init2000000__yen300000__pct0.1,combo,2000000.0,300000.0,0.1,3032,6126532.901067572,6126532.901067572,0,106126532.90106757,0.004954316513795076,0.45035033810900643,2534484.3207534254,2367686.3984931507,420176.245808206,1561906.4552323245,1180,44,44,44,139239.38411517208,117746.95261987511,0.8279661016949152,7.692434272873655,376,375,1253,0.41325857519788917,245,0,0,7178080.0,1806496.533641161,-1.4876729113532452
combo__init2000000__yen300000__pct0.12,combo,2000000.0,300000.0,0.12,3032,5865955.949943473,5865955.949943473,0,105865955.94994347,0.004749002290998616,0.41272973460029566,2534484.3207534254,2367686.3984931507,464540.87380820455,1495474.620356424,1100,36,36,36,162943.22083176312,188141.36219526955,0.8181818181818182,7.48341777997423,376,375,1246,0.4109498680738786,245,0,0,7178080.0,1997236.8420184697,-1.4998482099069692
combo__init2000000__yen300000__pct0.15,combo,2000000.0,300000.0,0.15,3032,5829767.910155511,5829767.910155511,0,105829767.9101555,0.0047204523161124,0.40346037007887864,2704005.8181780875,2418116.8564657527,477577.87364382204,1486248.7933087682,1076,32,32,32,182180.24719235973,217388.69664393057,0.79182156133829,7.338404358089308,435,434,1205,0.39742744063324537,244,0,0,7199920.0,2053287.8331134564,-1.414428652366995
combo__init2000000__yen300000__pct0.2,combo,2000000.0,300000.0,0.2,3032,6071410.88211173,6071410.88211173,0,106071410.88211173,0.0049109232578843365,0.4198718634824194,2704005.8181780875,2418116.8564657527,483328.25167121645,1547853.5743251531,1064,28,28,28,216836.1029325618,242002.5620015025,0.7922932330827067,7.410739583554198,435,434,1203,0.3967678100263852,244,0,0,7199920.0,2078010.8822559367,-1.2727589884418635
combo__init2000000__yen300000__pct0.25,combo,2000000.0,300000.0,0.25,3032,6311774.024757745,6311774.024757745,0,106311774.02475774,0.0050999911089189,0.43501719658010013,2704005.8181780875,2418116.8564657527,486975.85539724404,1609132.0739531103,1062,27,27,27,233769.4083243609,244762.649464902,0.7919020715630886,7.664536525139601,435,434,1196,0.3944591029023747,244,0,0,7199920.0,2093693.3096965698,-1.1785210070131558
combo__init2000000__yen500000__pct0.03,combo,2000000.0,500000.0,0.03,3032,3718470.53602903,3718470.53602903,0,103718470.53602903,0.0030390833419782215,0.462255342244244,1171945.625794515,1171707.7134246575,147092.3754520551,956908.0583931408,1794,189,189,189,19674.44728057688,8459.712484476757,0.7831661092530657,4.211177571587953,83,83,1294,0.4267810026385224,55,0,0,5139460.0,632405.7321899736,0.34377663422362437
combo__init2000000__yen500000__pct0.05,combo,2000000.0,500000.0,0.05,3032,5253851.029530721,5253851.029530721,0,105253851.02953072,0.004264883008282094,0.5818371889920244,1171945.625794515,1171707.7134246575,212023.4855890374,1348340.0057544615,1618,112,112,112,46909.384192238576,28692.798979959625,0.8263288009888752,6.403639195028155,126,126,1276,0.420844327176781,57,0,0,5139460.0,911569.1226912929,0.501470176041922
combo__init2000000__yen500000__pct0.08,combo,2000000.0,500000.0,0.08,3032,6154155.214376501,6154155.214376501,0,106154155.2143765,0.004976053629593302,0.4635525593092981,2534484.3207534254,2367686.3984931507,387256.1529314917,1568948.524566213,1257,54,54,54,113965.83730326853,72076.00574896683,0.807478122513922,7.955344968434006,375,375,1284,0.4234828496042216,245,0,0,7178080.0,1664960.6085092349,-1.5065112474314684
combo__init2000000__yen500000__pct0.1,combo,2000000.0,500000.0,0.1,3032,6349188.65052206,6349188.65052206,0,106349188.65052205,0.005129385914611317,0.45189161821781393,2534484.3207534254,2367686.3984931507,459163.9751232696,1618670.6084627681,1133,40,40,40,158729.7162630515,117746.95261987511,0.8349514563106796,9.438528520359453,378,378,1273,0.4198548812664908,245,0,0,7266820.0,1974119.52176781,-1.4584688887108455
combo__init2000000__yen500000__pct0.12,combo,2000000.0,500000.0,0.12,3032,6506183.460886471,6506183.460886471,0,106506183.46088648,0.005252625631712027,0.44663548232328765,2534484.3207534254,2367686.3984931507,498358.81276711076,1658695.0744545227,1064,34,34,34,191358.3370848962,188141.36219526955,0.8486842105263158,9.840158751403767,380,379,1255,0.41391820580474936,245,0,0,7365420.0,2142632.9468997363,-1.3577718941109238
