label,category,initial_amount,bulk_exit_yen,bulk_exit_pct,n_trading_days,net_profit_after_tax,realized_after_tax,ending_unrealized_pnl,final_equity,annualized_return,sharpe_like,max_drawdown_equity,max_unrealized_loss,total_interest_paid,total_tax_paid,buy_trade_count,sell_trade_count,harvest_days,bulk_exit_count,avg_profit_per_harvest_day,median_profit_per_harvest_day,win_rate_closed_lots,profit_factor,max_consecutive_days_without_take_profit,max_lot_holding_days,days_underwater,pct_days_underwater,max_consecutive_underwater_days,margin_call_count,exposure_limit_hit_count,max_gross_exposure,average_gross_exposure,comfort_score
combo__init1000000__yen300000__pct0.12,combo,1000000.0,300000.0,0.12,3032,12722112.065094631,12722112.065094631,0,112722112.06509463,0.010002985488739569,0.37939295657351935,6416700.215780824,6223001.412452055,857859.822630128,3243392.1892752396,1002,48,48,48,265044.00135613815,285044.3974506215,0.7994011976047904,7.038161046439123,473,472,1447,0.47724274406332456,346,0,145,13781900.0,3688263.702176781,-1.8731470148675093
combo__init1000000__yen300000__pct0.15,combo,1000000.0,300000.0,0.15,3032,12781448.962590957,12781448.962590957,0,112781448.96259096,0.010047163375280777,0.37754440025535285,6416700.215780824,6223001.412452055,876360.989479441,3258519.6169296005,980,44,44,44,290487.47642252175,299020.8545579177,0.7755102040816326,7.149025276513635,532,531,1413,0.46602902374670185,346,0,145,13781900.0,3767807.213060686,-1.7641370349038903
combo__init1000000__yen300000__pct0.2,combo,1000000.0,300000.0,0.2,3032,12961662.718194924,12961662.718194924,0,112961662.71819493,0.010181206743217874,0.38288907233406383,6416700.215780824,6223001.412452055,879220.4430684816,3304463.5517365877,978,42,42,42,308611.01709987916,303547.3525996193,0.7770961145194274,7.246467368767128,532,531,1407,0.4640501319261214,346,0,145,13781900.0,3780101.0850923485,-1.7302930694760466
combo__init1000000__yen300000__pct0.25,combo,1000000.0,300000.0,0.25,3032,13016002.358809114,13016002.358809114,0,113016002.35880911,0.010221586207904032,0.3859066404174949,5947875.316452056,5785222.411999999,872974.7991232772,3318316.9720676057,982,42,42,42,309904.81806688366,299020.8545579177,0.7790224032586558,7.097157470752778,532,531,1401,0.4620712401055409,346,0,143,13347880.0,3753248.7005277043,-1.721338825930874
combo__init1000000__yen500000__pct0.03,combo,1000000.0,500000.0,0.03,3032,10300888.768377481,10300888.768377481,0,110300888.76837748,0.008181882850477828,0.3456249470296995,4596075.667013705,4596075.667013698,572269.0718356193,2675155.957786921,1274,144,144,144,71533.94978039917,25766.32666103093,0.792778649921507,5.798440503970731,102,102,1354,0.4465699208443272,85,0,117,12848050.0,2460401.093337731,0.18898175879553936
combo__init1000000__yen500000__pct0.05,combo,1000000.0,500000.0,0.05,3032,13322598.226200882,13322598.226200882,0,113322598.22620088,0.01044908275816625,0.38533723636388584,6416700.215780824,6223001.412452055,857191.4990684768,3396480.9307306386,1067,75,75,75,177634.64301601177,115318.91600690004,0.8472352389878163,8.581717818871658,331,331,1527,0.5036279683377308,247,0,149,13828800.0,3685390.3265171503,-1.260190913886708
combo__init1000000__yen500000__pct0.08,combo,1000000.0,500000.0,0.08,3032,12988780.484903432,12988780.484903432,0,112988780.48490342,0.010201360020537065,0.3470062392368346,6416700.215780824,6223001.412452055,1003631.6218082057,3311376.991288362,918,47,47,47,276357.03159369004,256785.69286721258,0.8235294117647058,8.036225051084168,476,475,1488,0.49076517150395776,346,0,175,14036500.0,4314991.777704486,-1.9020358633383345
combo__init1000000__yen500000__pct0.1,combo,1000000.0,500000.0,0.1,3032,13299198.475216022,13299198.475216022,0,113299198.47521602,0.010431739862742262,0.3540784399132184,6416700.215780824,6223001.412452055,1023040.8877260127,3390515.3670579586,905,42,42,42,316647.5827432386,337775.7236502415,0.8298342541436464,8.256082437359485,476,475,1461,0.48186015831134565,346,0,177,14036500.0,4398439.5498021105,-1.8125337810525646
combo__init1000000__yen500000__pct0.12,combo,1000000.0,500000.0,0.12,3032,12761204.539616162,12761204.539616162,0,112761204.53961617,0.010032093263589337,0.33975564847748835,6416700.215780824,6223001.412452055,1037616.4726027276,3253358.476781104,898,38,38,38,335821.17209516215,363290.9082702156,0.8251670378619154,7.38260742108534,476,475,1452,0.4788918205804749,346,0,179,14036500.0,4461105.499670185,-1.8679515592956824
combo__init1000000__yen500000__pct0.15,combo,1000000.0,500000.0,0.15,3032,13023065.376639165,13023065.376639165,0,113023065.37663916,0.01022683338723085,0.34338398441870904,6416929.80742465,6222086.02520548,1067791.6591232764,3320117.627237554,874,35,35,35,372087.58218969044,415604.75678087666,0.799771167048055,7.84451918782624,551,550,1437,0.47394459102902375,346,0,180,14036500.0,4590840.034630607,-1.8869815347001082
combo__init1000000__yen500000__pct0.2,combo,1000000.0,500000.0,0.2,3032,13473294.178880908,13473294.178880908,0,113473294.1788809,0.010560693559290124,0.3546994495356311,6416929.80742465,6222086.02520548,1071044.3995616268,3434899.5575574525,869,32,32,32,421040.44309002836,427715.9259259696,0.8020713463751439,8.03202045139454,551,550,1426,0.4703166226912929,346,0,180,14036500.0,4604824.795514512,-1.9022821645699937
combo__init1000000__yen500000__pct0.25,combo,1000000.0,500000.0,0.25,3032,13532825.326608473,13532825.326608473,0,113532825.32660848,0.010604747007546322,0.35641046324738396,6416929.80742465,6222086.02520548,1074169.2367671067,3450076.507624409,858,31,31,31,436542.75247124105,432833.6875682204,0.803030303030303,8.213385578695027,535,534,1421,0.46866754617414247,346,0,180,14036500.0,4618259.652044855,-1.9081239213067893
combo__init1000000__yen1000000__pct0.03,combo,1000000.0,1000000.0,0.03,3032,10300888.768377481,10300888.768377481,0,110300888.76837748,0.008181882850477828,0.3456249470296995,4596075.667013705,4596075.667013698,572269.0718356193,2675155.957786921,1274,144,144,144,71533.94978039917,25766.32666103093,0.792778649921507,5.798440503970731,102,102,1354,0.4465699208443272,85,0,117,12848050.0,2460401.093337731,0.18898175879553936
combo__init1000000__yen1000000__pct0.05,combo,1000000.0,1000000.0,0.05,3032,13322598.226200882,13322598.226200882,0,113322598.22620088,0.01044908275816625,0.38533723636388584,6416700.215780824,6223001.412452055,857191.4990684768,3396480.9307306386,1067,75,75,75,177634.64301601177,115318.91600690004,0.8472352389878163,8.581717818871658,331,331,1527,0.5036279683377308,247,0,149,13828800.0,3685390.3265171503,-1.260190913886708
combo__init1000000__yen1000000__pct0.08,combo,1000000.0,1000000.0,0.08,3032,13678104.317712693,13678104.317712693,0,113678104.3177127,0.010712165588036004,0.3462954121607834,6416700.215780824,6223001.412452055,1231060.4872328932,3487114.127054443,754,42,42,42,325669.15042173077,277237.7789307965,0.8289124668435013,13.19794639708998,491,491,1589,0.5240765171503958,346,0,262,14291100.0,5292794.452506596,-1.9469658853221503
combo__init1000000__yen1000000__pct0.1,combo,1000000.0,1000000.0,0.1,3032,15351985.847784618,15351985.847784618,0,115351985.84778462,0.011940828016373972,0.3762725978914795,6416700.215780824,6223001.412452055,1375064.0791232982,3913855.713092107,651,34,34,34,451528.99552307697,351926.02965302597,0.8310291858678955,21.33176091520471,567,567,1516,0.5,346,0,301,14485400.0,5911920.336411609,-1.9447591481402666
combo__init1000000__yen1000000__pct0.12,combo,1000000.0,1000000.0,0.12,3032,11999953.41549787,11999953.41549787,0,111999953.41549787,0.009463603549580535,0.28779461791639976,6420234.930217877,6223001.412452055,1543625.0269041164,3059284.1015980314,551,25,25,25,479998.1366199148,415604.75678087666,0.8021778584392014,14.901464870847954,572,572,1591,0.524736147757256,346,0,348,14485400.0,6636627.577506596,-2.219945571387114
combo__init1000000__yen1000000__pct0.15,combo,1000000.0,1000000.0,0.15,3032,12609976.995191313,12609976.995191313,0,112609976.9951913,0.009919439715050604,0.2991283558756477,6420234.930217877,6223001.412452055,1563925.8235616428,3214804.325247053,532,22,22,22,573180.7725086961,729197.8280162446,0.7913533834586466,18.37102258325438,634,633,1565,0.5161609498680739,346,0,347,14485400.0,6723908.377308707,-2.2203862397603205
combo__init1000000__yen1000000__pct0.2,combo,1000000.0,1000000.0,0.2,3032,13275563.258734776,13275563.258734776,0,113275563.25873478,0.010414219116157808,0.31510627963333093,6420234.930217877,6223001.412452055,1544596.676767123,3384489.773498111,536,19,19,19,698713.8557228829,784183.220277278,0.7985074626865671,19.04843218810484,634,633,1545,0.5095646437994723,346,0,339,14485400.0,6640805.067612138,-2.222119397796832
combo__init1000000__yen1000000__pct0.25,combo,1000000.0,1000000.0,0.25,3032,13674576.037049873,13674576.037049873,0,113674576.03704987,0.010709558286152498,0.32411256318520987,6420234.930217877,6223001.412452055,1546636.9784657531,3486214.622484384,525,18,18,18,759698.6687249929,825587.9233074014,0.7980952380952381,20.804190472816686,618,617,1540,0.5079155672823219,346,0,339,14485400.0,6649577.095976253,-2.220665884693502
combo__init1000000__yen2000000__pct0.03,combo,1000000.0,2000000.0,0.03,3032,10300888.768377481,10300888.768377481,0,110300888.76837748,0.008181882850477828,0.3456249470296995,4596075.667013705,4596075.667013698,572269.0718356193,2675155.957786921,1274,144,144,144,71533.94978039917,25766.32666103093,0.792778649921507,5.798440503970731,102,102,1354,0.4465699208443272,85,0,117,12848050.0,2460401.093337731,0.18898175879553936
combo__init1000000__yen2000000__pct0.05,combo,1000000.0,2000000.0,0.05,3032,13322598.226200882,13322598.226200882,0,113322598.22620088,0.01044908275816625,0.38533723636388584,6416700.215780824,6223001.412452055,857191.4990684768,3396480.9307306386,1067,75,75,75,177634.64301601177,115318.91600690004,0.8472352389878163,8.581717818871658,331,331,1527,0.5036279683377308,247,0,149,13828800.0,3685390.3265171503,-1.260190913886708
combo__init1000000__yen2000000__pct0.08,combo,1000000.0,2000000.0,0.08,3032,13678104.317712693,13678104.317712693,0,113678104.3177127,0.010712165588036004,0.3462954121607834,6416700.215780824,6223001.412452055,1231060.4872328932,3487114.127054443,754,42,42,42,325669.15042173077,277237.7789307965,0.8289124668435013,13.19794639708998,491,491,1589,0.5240765171503958,346,0,262,14291100.0,5292794.452506596,-1.9469658853221503
combo__init1000000__yen2000000__pct0.1,combo,1000000.0,2000000.0,0.1,3032,14582777.44063996,14582777.44063996,0,114582777.44063996,0.011378257824555371,0.34794989191907316,6416700.215780824,6223001.412452055,1504856.1317808232,3717752.697579229,604,30,30,30,486092.58135466534,440012.5421346753,0.8410596026490066,23.13995621178625,567,567,1593,0.5253957783641161,346,0,315,14994600.0,6469945.44030343,-2.099269189205021
combo__init1000000__yen2000000__pct0.12,combo,1000000.0,2000000.0,0.12,3032,13273989.805765433,13273989.805765433,0,113273989.80576544,0.01041305259909775,0.3136418701864791,6416700.215780824,6223001.412452055,1582172.2249315146,3384088.635303065,532,24,24,24,553082.9085735597,475712.92903806176,0.8439849624060151,25.383495970386758,572,572,1578,0.5204485488126649,346,0,360,14994600.0,6802356.555079156,-2.1937355222832613
combo__init1000000__yen2000000__pct0.15,combo,1000000.0,2000000.0,0.15,3032,13484446.721457133,13484446.721457133,0,113484446.72145714,0.010568948128355293,0.31135283081034787,6416700.215780824,6223001.412452055,1688995.136931519,3437742.801611364,429,18,18,18,749135.9289698408,758616.8931966472,0.8531468531468531,61.62665668922576,637,637,1589,0.5240765171503958,346,0,399,15885700.0,7261628.639511873,-2.2819084666725855
combo__init1000000__yen2000000__pct0.2,combo,1000000.0,2000000.0,0.2,3032,15528463.496768475,15528463.496768475,0,115528463.49676847,0.01206941194295319,0.3445238289099853,6709064.6870958805,6223001.412452055,1790426.1963287645,3958847.1599027617,396,13,13,13,1194497.1920591134,1586789.0226344918,0.9292929292929293,891.9133944744016,641,641,1676,0.5527704485488126,346,0,415,16031560.0,7697719.111147758,-2.3973192627681987
combo__init1000000__yen2000000__pct0.25,combo,1000000.0,2000000.0,0.25,3032,16612519.48347475,16612519.48347475,0,116612519.48347475,0.012855340847385044,0.36492033529933476,6832790.585378185,6223001.412452055,1794340.1149588986,4235217.83656635,385,12,12,12,1384376.623622896,1797094.5268491944,0.961038961038961,4001.832194967462,627,626,1671,0.5511213720316622,346,0,415,16031560.0,7714546.527044855,-2.3844755268273983
combo__init1000000__yen5000000__pct0.03,combo,1000000.0,5000000.0,0.03,3032,10300888.768377481,10300888.768377481,0,110300888.76837748,0.008181882850477828,0.3456249470296995,4596075.667013705,4596075.667013698,572269.0718356193,2675155.957786921,1274,144,144,144,71533.94978039917,25766.32666103093,0.792778649921507,5.798440503970731,102,102,1354,0.4465699208443272,85,0,117,12848050.0,2460401.093337731,0.18898175879553936
combo__init1000000__yen5000000__pct0.05,combo,1000000.0,5000000.0,0.05,3032,13322598.226200882,13322598.226200882,0,113322598.22620088,0.01044908275816625,0.38533723636388584,6416700.215780824,6223001.412452055,857191.4990684768,3396480.9307306386,1067,75,75,75,177634.64301601177,115318.91600690004,0.8472352389878163,8.581717818871658,331,331,1527,0.5036279683377308,247,0,149,13828800.0,3685390.3265171503,-1.260190913886708
combo__init1000000__yen5000000__pct0.08,combo,1000000.0,5000000.0,0.08,3032,13678104.317712693,13678104.317712693,0,113678104.3177127,0.010712165588036004,0.3462954121607834,6416700.215780824,6223001.412452055,1231060.4872328932,3487114.127054443,754,42,42,42,325669.15042173077,277237.7789307965,0.8289124668435013,13.19794639708998,491,491,1589,0.5240765171503958,346,0,262,14291100.0,5292794.452506596,-1.9469658853221503
combo__init1000000__yen5000000__pct0.1,combo,1000000.0,5000000.0,0.1,3032,14582777.44063996,14582777.44063996,0,114582777.44063996,0.011378257824555371,0.34794989191907316,6416700.215780824,6223001.412452055,1504856.1317808232,3717752.697579229,604,30,30,30,486092.58135466534,440012.5421346753,0.8410596026490066,23.13995621178625,567,567,1593,0.5253957783641161,346,0,315,14994600.0,6469945.44030343,-2.099269189205021
combo__init1000000__yen5000000__pct0.12,combo,1000000.0,5000000.0,0.12,3032,13273989.805765433,13273989.805765433,0,113273989.80576544,0.01041305259909775,0.3136418701864791,6416700.215780824,6223001.412452055,1582172.2249315146,3384088.635303065,532,24,24,24,553082.9085735597,475712.92903806176,0.8439849624060151,25.383495970386758,572,572,1578,0.5204485488126649,346,0,360,14994600.0,6802356.555079156,-2.1937355222832613
combo__init1000000__yen5000000__pct0.15,combo,1000000.0,5000000.0,0.15,3032,13484446.721457133,13484446.721457133,0,113484446.72145714,0.010568948128355293,0.31135283081034787,6416700.215780824,6223001.412452055,1688995.136931519,3437742.801611364,429,18,18,18,749135.9289698408,758616.8931966472,0.8531468531468531,61.62665668922576,637,637,1589,0.5240765171503958,346,0,399,15885700.0,7261628.639511873,-2.2819084666725855
combo__init1000000__yen5000000__pct0.2,combo,1000000.0,5000000.0,0.2,3032,15812392.230384942,15812392.230384942,0,115812392.23038495,0.012275908666985913,0.350931528553255,6709064.6870958805,6223001.412452055,1792540.5933150658,4031232.3292999947,396,13,13,13,1216337.863875765,1689869.6709661717,0.9318181818181818,909.8258100096543,641,641,1676,0.5527704485488126,346,0,415,16031560.0,7706809.703166227,-2.390911563124929
combo__init1000000__yen5000000__pct0.25,combo,1000000.0,5000000.0,0.25,3032,16959711.698419634,16959711.698419634,0,116959711.69841963,0.013105635462620224,0.362817440137115,8530338.519726023,5914768.58361644,1880841.679452036,4323731.482128316,358,11,11,11,1541791.972583603,2009238.1603695997,0.9972067039106145,55159.57502919754,631,631,1613,0.5319920844327177,346,0,423,17189200.0,8086449.455804749,-2.3416905591927843
combo__init1000000__yen10000000__pct0.03,combo,1000000.0,10000000.0,0.03,3032,10300888.768377481,10300888.768377481,0,110300888.76837748,0.008181882850477828,0.3456249470296995,4596075.667013705,4596075.667013698,572269.0718356193,2675155.957786921,1274,144,144,144,71533.94978039917,25766.32666103093,0.792778649921507,5.798440503970731,102,102,1354,0.4465699208443272,85,0,117,12848050.0,2460401.093337731,0.18898175879553936
combo__init1000000__yen10000000__pct0.05,combo,1000000.0,10000000.0,0.05,3032,13322598.226200882,13322598.226200882,0,113322598.22620088,0.01044908275816625,0.38533723636388584,6416700.215780824,6223001.412452055,857191.4990684768,3396480.9307306386,1067,75,75,75,177634.64301601177,115318.91600690004,0.8472352389878163,8.581717818871658,331,331,1527,0.5036279683377308,247,0,149,13828800.0,3685390.3265171503,-1.260190913886708
combo__init1000000__yen10000000__pct0.08,combo,1000000.0,10000000.0,0.08,3032,13678104.317712693,13678104.317712693,0,113678104.3177127,0.010712165588036004,0.3462954121607834,6416700.215780824,6223001.412452055,1231060.4872328932,3487114.127054443,754,42,42,42,325669.15042173077,277237.7789307965,0.8289124668435013,13.19794639708998,491,491,1589,0.5240765171503958,346,0,262,14291100.0,5292794.452506596,-1.9469658853221503
combo__init1000000__yen10000000__pct0.1,combo,1000000.0,10000000.0,0.1,3032,14582777.44063996,14582777.44063996,0,114582777.44063996,0.011378257824555371,0.34794989191907316,6416700.215780824,6223001.412452055,1504856.1317808232,3717752.697579229,604,30,30,30,486092.58135466534,440012.5421346753,0.8410596026490066,23.13995621178625,567,567,1593,0.5253957783641161,346,0,315,14994600.0,6469945.44030343,-2.099269189205021
combo__init1000000__yen10000000__pct0.12,combo,1000000.0,10000000.0,0.12,3032,13273989.805765433,13273989.805765433,0,113273989.80576544,0.01041305259909775,0.3136418701864791,6416700.215780824,6223001.412452055,1582172.2249315146,3384088.635303065,532,24,24,24,553082.9085735597,475712.92903806176,0.8439849624060151,25.383495970386758,572,572,1578,0.5204485488126649,346,0,360,14994600.0,6802356.555079156,-2.1937355222832613
combo__init1000000__yen10000000__pct0.15,combo,1000000.0,10000000.0,0.15,3032,13484446.721457133,13484446.721457133,0,113484446.72145714,0.010568948128355293,0.31135283081034787,6416700.215780824,6223001.412452055,1688995.136931519,3437742.801611364,429,18,18,18,749135.9289698408,758616.8931966472,0.8531468531468531,61.62665668922576,637,637,1589,0.5240765171503958,346,0,399,15885700.0,7261628.639511873,-2.2819084666725855
combo__init1000000__yen10000000__pct0.2,combo,1000000.0,10000000.0,0.2,3032,15812392.230384942,15812392.230384942,0,115812392.23038495,0.012275908666985913,0.350931528553255,6709064.6870958805,6223001.412452055,1792540.5933150658,4031232.3292999947,396,13,13,13,1216337.863875765,1689869.6709661717,0.9318181818181818,909.8258100096543,641,641,1676,0.5527704485488126,346,0,415,16031560.0,7706809.703166227,-2.390911563124929
combo__init1000000__yen10000000__pct0.25,combo,1000000.0,10000000.0,0.25,3032,16959711.698419634,16959711.698419634,0,116959711.69841963,0.013105635462620224,0.362817440137115,8530338.519726023,5914768.58361644,1880841.679452036,4323731.482128316,358,11,11,11,1541791.972583603,2009238.1603695997,0.9972067039106145,55159.57502919754,631,631,1613,0.5319920844327177,346,0,423,17189200.0,8086449.455804749,-2.3416905591927843
combo__init2000000__yen100000__pct0.03,combo,2000000.0,100000.0,0.03,3032,8117929.964277547,8117929.964277547,0,108117929.96427755,0.006508291359697438,0.28553969958397,4596075.667013705,4596075.667013698,491681.6684931522,2196346.341229323,1322,153,153,153,53058.36577959181,19329.93047258771,0.7632375189107413,3.6296956063414645,70,70,1297,0.4277704485488127,68,0,89,12848050.0,2113925.379287599,0.2278376431529513
combo__init2000000__yen100000__pct0.05,combo,2000000.0,100000.0,0.05,3032,9256685.84642904,9256685.84642904,0,109256685.84642904,0.007385158073614173,0.3000028157646978,4610379.083103135,4596075.667013698,601898.9150136992,2440370.615557277,1196,94,94,94,98475.3813449898,72924.83355948512,0.7775919732441472,4.24545924608968,221,220,1410,0.4650395778364116,118,0,110,12848050.0,2587790.991094987,-0.3642469475275243
combo__init2000000__yen100000__pct0.08,combo,2000000.0,100000.0,0.08,3032,9282515.12387985,9282515.12387985,0,109282515.12387985,0.00740494981749551,0.299841301006984,4610379.083103135,4596075.667013698,606114.1151780828,2446955.5659420826,1190,81,81,81,114598.95214666481,90743.72367312269,0.7596638655462185,4.161211375013771,221,220,1388,0.4577836411609499,118,0,110,12848050.0,2605913.730211082,-0.4245227982504778
combo__init2000000__yen100000__pct0.1,combo,2000000.0,100000.0,0.1,3032,9158634.345385874,9158634.345385874,0,109158634.34538588,0.007309986808115232,0.2951458210432301,4610379.083103135,4596075.667013698,608687.5832876735,2415373.23532647,1184,78,78,78,117418.38904340864,95754.46791828563,0.7525337837837838,4.114749968990269,221,220,1371,0.45217678100263853,118,0,110,12848050.0,2616978.042546174,-0.4358005132555789
combo__init2000000__yen100000__pct0.12,combo,2000000.0,100000.0,0.12,3032,9155042.309103861,9155042.309103861,0,109155042.30910386,0.007307231795091074,0.29496354882155473,4610379.083103135,4596075.667013698,611120.8300821935,2414457.4768139627,1177,76,76,76,120461.0830145245,97482.34646066409,0.7510620220900595,4.11361214678779,221,220,1370,0.45184696569920846,118,0,110,12848050.0,2627439.4904353563,-0.4447798697113847
combo__init2000000__yen100000__pct0.15,combo,2000000.0,100000.0,0.15,3032,9213916.25791583,9213916.25791583,0,109213916.25791582,0.007352376341798639,0.29674407444980705,4610379.083103135,4596075.667013698,612441.5413698629,2429466.8797143223,1170,74,74,74,124512.38186372744,101004.60255543051,0.7504273504273504,4.131606815333268,221,220,1364,0.449868073878628,118,0,110,12848050.0,2633117.7275725594,-0.44180617437537606
combo__init2000000__yen100000__pct0.2,combo,2000000.0,100000.0,0.2,3032,9369800.449379845,9369800.449379845,0,109369800.44937985,0.0074718006788143665,0.30176190070241915,4610379.083103135,4596075.667013698,612509.5345753417,2469208.2030448294,1172,73,73,73,128353.43081342253,101105.21283097261,0.7517064846416383,4.188212179484916,221,220,1359,0.4482189973614776,118,0,110,12848050.0,2633410.0560686016,-0.4251358738228377
combo__init2000000__yen100000__pct0.25,combo,2000000.0,100000.0,0.25,3032,9394814.187248778,9394814.187248778,0,109394814.18724878,0.007490949404870051,0.30257108248748726,4610379.083103135,4596075.667013698,612391.5590684925,2475585.2386827455,1174,73,73,73,128696.08475683257,101105.21283097261,0.752129471890971,4.196665627687903,221,220,1361,0.4488786279683377,118,0,110,12848050.0,2632902.834762533,-0.4245923141412997
combo__init2000000__yen300000__pct0.03,combo,2000000.0,300000.0,0.03,3032,10328738.34081843,10328738.34081843,0,110328738.34081843,0.008203037190858797,0.3465642553190659,4596075.667013705,4596075.667013698,572578.6053150715,2682255.9648665204,1273,144,144,144,71727.34958901687,25766.32666103093,0.7926158680282797,5.811364586887153,102,102,1354,0.4465699208443272,85,0,117,12848050.0,2461731.894788918,0.19088806612799392
combo__init2000000__yen300000__pct0.05,combo,2000000.0,300000.0,0.05,3032,12601570.57805425,12601570.57805425,0,112601570.57805425,0.009913173475321058,0.3871543138040107,6416700.215780824,6223001.412452055,748966.2208767033,3212661.1820690483,1132,80,80,80,157519.63222567813,112799.53796842537,0.8436395759717314,7.520990860158313,331,331,1466,0.48350923482849606,247,0,135,13781900.0,3220088.9396437993,-1.2360926898705473
combo__init2000000__yen300000__pct0.08,combo,2000000.0,300000.0,0.08,3032,12486465.109901465,12486465.109901465,0,112486465.10990146,0.0098273293656983,0.3754144825789949,6416700.215780824,6223001.412452055,830146.5633424538,3183316.0407560803,1032,56,56,56,222972.59124824047,232920.9629770228,0.8032945736434108,6.952529108412114,473,472,1470,0.48482849604221634,346,0,145,13781900.0,3569113.9231530344,-2.010239795338198
combo__init2000000__yen300000__pct0.1,combo,2000000.0,300000.0,0.1,3032,12771397.690925872,12771397.690925872,0,112771397.69092587,0.010039681437657544,0.38157225586497945,6416700.215780824,6223001.412452055,845779.8597260182,3255957.1323481095,1011,51,51,51,250419.56256717397,270878.80396245595,0.8021760633036598,7.1012121938134785,473,472,1450,0.4782321899736148,346,0,145,13781900.0,3636327.3746701847,-1.9095582472517412
combo__init2000000__yen300000__pct0.12,combo,2000000.0,300000.0,0.12,3032,12829848.25639159,12829848.25639159,0,112829848.25639158,0.010083182149183134,0.38264469197386913,6416700.215780824,6223001.412452055,858256.2642739636,3270858.597334444,1001,48,48,48,267288.5053414915,285044.3974506215,0.7992007992007992,7.089294731652121,473,472,1447,0.47724274406332456,346,0,145,13781900.0,3689968.154683377,-1.8586727595403931
combo__init2000000__yen300000__pct0.15,combo,2000000.0,300000.0,0.15,3032,12889185.153887916,12889185.153887916,0,112889185.15388791,0.01012732136687755,0.3807653816263013,6416700.215780824,6223001.412452055,876757.4311232766,3285986.024988805,979,44,44,44,292936.02622472536,299020.8545579177,0.7752808988764045,7.2008560638851815,532,531,1413,0.46602902374670185,346,0,145,13781900.0,3769511.665567282,-1.7486733045219238
combo__init2000000__yen300000__pct0.2,combo,2000000.0,300000.0,0.2,3032,13117760.74728186,13117760.74728186,0,113117760.74728186,0.010297154405961795,0.38754840775567667,6416700.215780824,6223001.412452055,879708.4566027281,3344259.391115405,977,42,42,42,312327.6368400443,305312.1663402306,0.7768679631525077,7.3216939246666,532,531,1407,0.4640501319261214,346,0,145,13781900.0,3782199.2397757256,-1.7256337340544337
combo__init2000000__yen300000__pct0.25,combo,2000000.0,300000.0,0.25,3032,13113367.576763112,13113367.576763112,0,113113367.57676311,0.010293893220727268,0.38876761559513884,5947875.316452056,5785222.411999999,872898.9018630034,3343139.39037388,981,42,42,42,312223.0375419789,299020.8545579177,0.7787971457696228,7.142766794543193,532,531,1401,0.4620712401055409,346,0,143,13347880.0,3752922.3895118735,-1.71847785075323
combo__init2000000__yen500000__pct0.03,combo,2000000.0,500000.0,0.03,3032,10328738.34081843,10328738.34081843,0,110328738.34081843,0.008203037190858797,0.3465642553190659,4596075.667013705,4596075.667013698,572578.6053150715,2682255.9648665204,1273,144,144,144,71727.34958901687,25766.32666103093,0.7926158680282797,5.811364586887153,102,102,1354,0.4465699208443272,85,0,117,12848050.0,2461731.894788918,0.19088806612799392
combo__init2000000__yen500000__pct0.05,combo,2000000.0,500000.0,0.05,3032,13430334.41749784,13430334.41749784,0,113430334.41749784,0.010528889882437165,0.3884980998208076,6416700.215780824,6223001.412452055,857587.9407123125,3423947.338789843,1066,75,75,75,179071.12556663787,121863.21649193906,0.8470919324577861,8.643029087696615,331,331,1527,0.5036279683377308,247,0,149,13828800.0,3687094.7790237465,-1.249847637676656
combo__init2000000__yen500000__pct0.08,combo,2000000.0,500000.0,0.08,3032,13096516.67620039,13096516.67620039,0,113096516.67620039,0.01028138320321581,0.34990287603407827,6416700.215780824,6223001.412452055,1004028.0634520414,3338843.399347567,917,47,47,47,278649.29098298703,256785.69286721258,0.8233369683751364,8.094587426904836,476,475,1488,0.49076517150395776,346,0,175,14036500.0,4316696.230211082,-1.887677929594606
combo__init2000000__yen500000__pct0.1,combo,2000000.0,500000.0,0.1,3032,13406934.66651298,13406934.66651298,0,113406934.66651298,0.010511562092389681,0.35697070419939997,6416700.215780824,6223001.412452055,1023437.3293698488,3417981.7751171635,904,42,42,42,319212.73015507095,337775.7236502415,0.8296460176991151,8.314863625338198,476,475,1461,0.48186015831134565,346,0,177,14036500.0,4400144.002308707,-1.809641516766383
combo__init2000000__yen500000__pct0.12,combo,2000000.0,500000.0,0.12,3032,12868940.730913121,12868940.730913121,0,112868940.73091312,0.010112264443750574,0.34263379772741887,6416700.215780824,6223001.412452055,1038012.9142465632,3280824.884840309,897,38,38,38,338656.3350240295,363290.9082702156,0.8249721293199554,7.436492445179792,476,475,1452,0.4788918205804749,346,0,179,14036500.0,4462809.952176781,-1.8650734100457518
combo__init2000000__yen500000__pct0.15,combo,2000000.0,500000.0,0.15,3032,13130801.567936124,13130801.567936124,0,113130801.56793612,0.010306834323203562,0.3462383964306616,6416929.80742465,6222086.02520548,1068188.1007671116,3347584.035296759,873,35,35,35,375165.75908388925,415604.75678087666,0.7995418098510882,7.901141988006459,551,550,1437,0.47394459102902375,346,0,180,14036500.0,4592544.487137203,-1.8841271226881555
