date,side,shares,price,value,lot_id,realized_pnl_before_tax,realized_pnl_after_tax,reason,event_type
2021-09-13,SELL,3,17396.52,52189.56,634,788.6000547945212,628.3959536630142,take_profit,take_profit
2021-09-13,SELL,20,17396.52,347930.4,635,5836.29397260274,4650.650852068493,take_profit,take_profit
2021-09-13,SELL,2,17396.52,34793.04,636,786.266109589042,626.5361494260281,take_profit,take_profit
2021-09-13,SELL,35,17396.52,608878.2000000001,639,15646.065821917971,12467.567550195336,take_profit,take_profit
2021-09-13,SELL,32,17396.52,556688.64,640,10345.844602739759,8244.086271693177,take_profit,take_profit
2021-09-13,SELL,34,17396.52,591481.68,642,8529.78167123291,6796.956524721943,take_profit,take_profit
2021-09-13,SELL,34,17396.52,591481.68,643,12824.710575342475,10219.37062196165,take_profit,take_profit
2021-09-14,SELL,16,17656.468,282503.488,637,6447.8095342465995,5137.937027364403,take_profit,take_profit
2021-09-14,SELL,33,17656.468,582663.444,638,14166.744493150716,11288.770349367149,take_profit,take_profit
2021-09-15,SELL,1,17516.496,17516.496,624,91.3236849315079,72.77127833767207,take_profit,take_profit
2021-10-04,BUY,48,16123.224,773914.752,684,0.0,0.0,buy_signal,buy
2021-10-05,BUY,53,14862.972,787737.516,685,0.0,0.0,buy_signal,buy
2021-10-06,BUY,52,14972.993999999999,778595.688,686,0.0,0.0,buy_signal,buy
2021-10-07,BUY,53,14592.918,773424.654,687,0.0,0.0,buy_signal,buy
2021-10-08,BUY,45,15073.014,678285.63,688,0.0,0.0,buy_signal,buy
2021-10-11,SELL,53,14907.018,790071.954,687,16526.953698630183,13169.50305475346,take_profit,take_profit
2021-10-12,SELL,53,15396.92,816036.76,685,27997.239835616503,22309.60056301101,take_profit,take_profit
2021-10-12,SELL,52,15396.92,800639.84,686,21806.724273972606,17376.688237715072,take_profit,take_profit
2021-10-12,SELL,45,15396.92,692861.4,688,14470.516849315087,11530.831351376728,take_profit,take_profit
2021-11-29,BUY,51,15283.056,779435.856,689,0.0,0.0,buy_signal,buy
2021-11-30,BUY,50,15553.109999999999,777655.4999999999,690,0.0,0.0,buy_signal,buy
2021-12-01,BUY,53,14697.939,778990.767,691,0.0,0.0,buy_signal,buy
2021-12-02,BUY,54,14467.893,781266.222,692,0.0,0.0,buy_signal,buy
2021-12-03,BUY,53,14652.93,776605.29,693,0.0,0.0,buy_signal,buy
2021-12-06,BUY,53,14807.961,784821.933,694,0.0,0.0,buy_signal,buy
2021-12-07,BUY,52,15003.0,780156.0,695,0.0,0.0,buy_signal,buy
2021-12-08,SELL,53,15701.859,832198.527,691,52905.43057534248,42157.692353961655,take_profit,take_profit
2021-12-08,SELL,54,15701.859,847900.386,692,66387.29375342476,52900.71502741652,take_profit,take_profit
2021-12-08,SELL,53,15701.859,832198.527,693,55410.156123287634,44153.58290684175,take_profit,take_profit
2021-12-08,SELL,53,15701.859,832198.527,694,47253.889561643875,37654.261897195924,take_profit,take_profit
2021-12-09,SELL,52,15686.862000000001,815716.824,695,35436.48558904112,28237.563541627416,take_profit,take_profit
2021-12-16,BUY,4,15868.172999999999,63472.691999999995,696,0.0,0.0,buy_signal,buy
2021-12-21,BUY,51,15143.028,772294.428,697,0.0,0.0,buy_signal,buy
2021-12-29,SELL,51,15871.825,809463.0750000001,697,36803.68541095902,29327.016719722695,take_profit,take_profit
2022-01-05,SELL,51,16166.766,824505.066,689,43568.108136986266,34717.24696895751,take_profit,take_profit
2022-01-07,BUY,1,15533.106,15533.106,698,0.0,0.0,buy_signal,buy
2022-01-12,BUY,36,15288.056999999999,550370.0519999999,699,0.0,0.0,buy_signal,buy
2022-01-14,BUY,7,15053.01,105371.07,700,0.0,0.0,buy_signal,buy
2022-01-17,BUY,16,15113.021999999999,241808.35199999998,701,0.0,0.0,buy_signal,buy
2022-01-20,BUY,55,14102.82,775655.1,702,0.0,0.0,buy_signal,buy
2022-01-21,BUY,56,13952.789999999999,781356.24,703,0.0,0.0,buy_signal,buy
2022-01-24,BUY,56,13962.792,781916.352,704,0.0,0.0,buy_signal,buy
2022-01-25,BUY,55,14162.832,778955.76,705,0.0,0.0,buy_signal,buy
2022-01-26,BUY,56,13842.768,775195.008,706,0.0,0.0,buy_signal,buy
2022-01-27,BUY,56,13877.775,777155.4,707,0.0,0.0,buy_signal,buy
2022-01-28,BUY,59,13217.643,779840.937,708,0.0,0.0,buy_signal,buy
2022-01-31,BUY,58,13362.672,775034.976,709,0.0,0.0,buy_signal,buy
2022-02-01,BUY,49,13987.797,685402.0530000001,710,0.0,0.0,buy_signal,buy
2022-02-03,SELL,59,13917.216,821115.7440000001,708,41025.445520547975,32691.126263048653,take_profit,take_profit
2022-02-03,SELL,58,13917.216,807198.528,709,31978.10454794523,25481.752609030154,take_profit,take_profit
2022-03-09,BUY,1,11567.313,11567.313,711,0.0,0.0,buy_signal,buy
2022-03-10,BUY,1,12027.404999999999,12027.404999999999,712,0.0,0.0,buy_signal,buy
2022-03-11,SELL,1,12042.591,12042.591,711,473.4595342465756,377.27622986438377,take_profit,take_profit
2022-03-18,SELL,1,13197.36,13197.36,712,1164.305136986303,927.7765484075356,take_profit,take_profit
2022-03-24,SELL,56,14277.144,799520.064,703,15818.375232876735,12604.872304317827,take_profit,take_profit
2022-03-24,SELL,56,14277.144,799520.064,704,15319.50115068499,12207.344491923333,take_profit,take_profit
2022-03-24,SELL,56,14277.144,799520.064,706,22161.710027397243,17659.558635331494,take_profit,take_profit
2022-03-24,SELL,56,14277.144,799520.064,707,20260.32208219177,16144.437651194512,take_profit,take_profit
2022-03-25,SELL,49,14952.009,732648.441,710,45499.96356164375,36256.64596409582,take_profit,take_profit
2022-03-30,SELL,55,15121.975,831708.625,702,53440.44034246578,42584.014886893856,take_profit,take_profit
2022-03-30,SELL,55,15121.975,831708.625,705,50321.521438356154,40098.7043581541,take_profit,take_profit
2022-04-13,BUY,1,13202.64,13202.64,713,0.0,0.0,buy_signal,buy
2022-04-15,SELL,1,13612.277,13612.277,713,407.5193561643842,324.7317989595895,take_profit,take_profit
2022-05-13,BUY,6,12692.538,76155.228,714,0.0,0.0,buy_signal,buy
2022-05-18,SELL,6,13547.29,81283.74,714,5110.204602739728,4072.0665376931524,take_profit,take_profit
2022-06-16,BUY,3,13482.696,40448.088,715,0.0,0.0,buy_signal,buy
2022-06-17,BUY,3,12422.484,37267.452000000005,716,0.0,0.0,buy_signal,buy
2022-06-20,BUY,9,12842.568,115583.112,717,0.0,0.0,buy_signal,buy
2022-06-21,BUY,10,12737.547,127375.47,718,0.0,0.0,buy_signal,buy
2022-06-27,SELL,3,13422.315,40266.945,716,2981.834589041091,2376.0748922773932,take_profit,take_profit
2022-06-28,SELL,9,13422.315,120800.835,717,5164.133301369876,4115.039621196585,take_profit,take_profit
2022-06-28,SELL,10,13422.315,134223.15,718,6797.675068493144,5416.727378328762,take_profit,take_profit
