label,family,cadence,repeated,exit,final_equity,total_return,cagr,max_drawdown_pct,max_drawdown_abs,calmar,sortino,sharpe_like,ulcer_index,cvar_95_daily,time_in_drawdown_pct,avg_invested_pct,deployed_total,n_buys,n_sells,exited_early
trend200|maexit200|daily|rot,trend,daily,True,maexit200,10305461.14,0.030546,0.002502,0.040777,438094.41,0.0614,0.0619,0.1969,3.8023,0.001702,0.9766,0.0114,1324983.52,402,1,True
trend200|maexit200|monthly|1shot,trend,monthly,False,maexit200,10301784.14,0.030178,0.002473,0.040954,439918.31,0.0604,0.0602,0.1916,3.819,0.00176,0.9766,0.0117,1333333.33,20,1,True
trend200|maexit200|monthly|rot,trend,monthly,True,maexit200,10301784.14,0.030178,0.002473,0.040954,439918.31,0.0604,0.0602,0.1916,3.819,0.00176,0.9766,0.0117,1333333.33,20,1,True
trend200|maexit200b|monthly|1shot,trend,monthly,False,maexit200b,10301784.14,0.030178,0.002473,0.040954,439918.31,0.0604,0.0602,0.1916,3.819,0.00176,0.9766,0.0117,1333333.33,20,1,True
trend200|maexit200b|monthly|rot,trend,monthly,True,maexit200b,10301784.14,0.030178,0.002473,0.040954,439918.31,0.0604,0.0602,0.1916,3.819,0.00176,0.9766,0.0117,1333333.33,20,1,True
trend100|maexit200|monthly|1shot,trend,monthly,False,maexit200,10301784.14,0.030178,0.002473,0.040954,439918.31,0.0604,0.0602,0.1916,3.819,0.00176,0.9766,0.0117,1333333.33,20,1,True
trend100|maexit200|monthly|rot,trend,monthly,True,maexit200,10301784.14,0.030178,0.002473,0.040954,439918.31,0.0604,0.0602,0.1916,3.819,0.00176,0.9766,0.0117,1333333.33,20,1,True
trend100|maexit200b|monthly|1shot,trend,monthly,False,maexit200b,10301784.14,0.030178,0.002473,0.040954,439918.31,0.0604,0.0602,0.1916,3.819,0.00176,0.9766,0.0117,1333333.33,20,1,True
trend100|maexit200b|monthly|rot,trend,monthly,True,maexit200b,10301784.14,0.030178,0.002473,0.040954,439918.31,0.0604,0.0602,0.1916,3.819,0.00176,0.9766,0.0117,1333333.33,20,1,True
scaled_invvol|maexit200|monthly|1shot,scaled,monthly,False,maexit200,10241541.17,0.024154,0.001984,0.033017,349694.14,0.0601,0.0595,0.1888,3.079,0.001427,0.9773,0.0095,1056117.06,20,1,True
