label,family,cadence,repeated,exit,final_equity,total_return,cagr,max_drawdown_pct,max_drawdown_abs,calmar,sortino,sharpe_like,ulcer_index,cvar_95_daily,time_in_drawdown_pct,avg_invested_pct,deployed_total,n_buys,n_sells,exited_early
trend200|hold|daily|1shot,trend,daily,False,hold,6538595.87,-0.34614,-0.212154,0.373355,3759496.33,-0.5682,-1.2101,-1.3036,19.7125,0.027315,0.9733,0.2314,4432071.27,199,0,False
trend200|trail15|monthly|1shot,trend,monthly,False,trail15,8420057.19,-0.157994,-0.092005,0.16189,1626426.39,-0.5683,-0.8116,-1.6684,13.3205,0.011718,0.9755,0.0597,3636363.64,8,1,True
trend200|trail15|monthly|rot,trend,monthly,True,trail15,8420057.19,-0.157994,-0.092005,0.16189,1626426.39,-0.5683,-0.8116,-1.6684,13.3205,0.011718,0.9755,0.0597,3636363.64,8,1,True
dca48|trail15|monthly|1shot,dca,monthly,False,trail15,8513267.3,-0.148673,-0.086378,0.150483,1508037.68,-0.574,-0.9586,-1.1952,9.0937,0.011902,0.9755,0.1054,3541666.67,17,1,True
dca48|trail15|monthly|rot,dca,monthly,True,trail15,8513267.3,-0.148673,-0.086378,0.150483,1508037.68,-0.574,-0.9586,-1.1952,9.0937,0.011902,0.9755,0.1054,3541666.67,17,1,True
trend200|hold|monthly|1shot,trend,monthly,False,hold,6417688.65,-0.358231,-0.220364,0.383779,3855629.91,-0.5742,-1.2393,-1.3374,20.536,0.027848,0.9755,0.2392,4545454.55,10,0,False
trend200|tp50|monthly|1shot,trend,monthly,False,tp50,6417688.65,-0.358231,-0.220364,0.383779,3855629.91,-0.5742,-1.2393,-1.3374,20.536,0.027848,0.9755,0.2392,4545454.55,10,0,False
trend200|tp50|monthly|rot,trend,monthly,True,tp50,6417688.65,-0.358231,-0.220364,0.383779,3855629.91,-0.5742,-1.2393,-1.3374,20.536,0.027848,0.9755,0.2392,4545454.55,10,0,False
trend200|tp100|monthly|1shot,trend,monthly,False,tp100,6417688.65,-0.358231,-0.220364,0.383779,3855629.91,-0.5742,-1.2393,-1.3374,20.536,0.027848,0.9755,0.2392,4545454.55,10,0,False
trend200|tp100|monthly|rot,trend,monthly,True,tp100,6417688.65,-0.358231,-0.220364,0.383779,3855629.91,-0.5742,-1.2393,-1.3374,20.536,0.027848,0.9755,0.2392,4545454.55,10,0,False
scaled_invvol|trail15|monthly|1shot,scaled,monthly,False,trail15,8477036.74,-0.152296,-0.088562,0.154237,1545903.73,-0.5742,-0.8274,-1.4389,12.247,0.012461,0.9777,0.0673,3147923.6,10,1,True
scaled_invvol|trail15|monthly|rot,scaled,monthly,True,trail15,8477036.74,-0.152296,-0.088562,0.154237,1545903.73,-0.5742,-0.8274,-1.4389,12.247,0.012461,0.9777,0.0673,3147923.6,10,1,True
va48_0|trail15|monthly|1shot,value_avg,monthly,False,trail15,8406078.87,-0.159392,-0.092852,0.161589,1620122.38,-0.5746,-0.7907,-0.9923,10.0037,0.015607,0.9755,0.129,4307269.77,14,1,True
va48_0|trail15|monthly|rot,value_avg,monthly,True,trail15,8406078.87,-0.159392,-0.092852,0.161589,1620122.38,-0.5746,-0.7907,-0.9923,10.0037,0.015607,0.9755,0.129,4307269.77,14,1,True
lump|trail35|monthly|1shot,lump,monthly,False,trail35,6583783.86,-0.341622,-0.209103,0.363753,3764062.29,-0.5748,-0.4535,-0.8745,31.9559,0.044705,0.98,0.3229,10000000.0,1,1,True
lump|trail35|monthly|rot,lump,monthly,True,trail35,6583783.86,-0.341622,-0.209103,0.363753,3764062.29,-0.5748,-0.4535,-0.8745,31.9559,0.044705,0.98,0.3229,10000000.0,1,1,True
dca96|trail15|monthly|1shot,dca,monthly,False,trail15,8504688.58,-0.149531,-0.086894,0.150436,1505963.9,-0.5776,-1.3815,-1.5767,7.2687,0.0097,0.9755,0.0675,2187500.0,21,1,True
dca96|trail15|monthly|rot,dca,monthly,True,trail15,8504688.58,-0.149531,-0.086894,0.150436,1505963.9,-0.5776,-1.3815,-1.5767,7.2687,0.0097,0.9755,0.0675,2187500.0,21,1,True
va96_6|trail15|monthly|1shot,value_avg,monthly,False,trail15,8410929.23,-0.158907,-0.092558,0.160072,1602937.86,-0.5782,-1.2224,-1.6322,8.6646,0.010208,0.9755,0.0716,2831836.75,15,1,True
va96_6|trail15|monthly|rot,value_avg,monthly,True,trail15,8410929.23,-0.158907,-0.092558,0.160072,1602937.86,-0.5782,-1.2224,-1.6322,8.6646,0.010208,0.9755,0.0716,2831836.75,15,1,True
scaled_rsi|trail25|monthly|1shot,scaled,monthly,False,trail25,7550796.67,-0.24492,-0.14587,0.250844,2528281.18,-0.5815,-0.778,-1.3583,19.7232,0.022171,0.9755,0.1037,5656231.6,10,1,True
scaled_rsi|trail25|monthly|rot,scaled,monthly,True,trail25,7550796.67,-0.24492,-0.14587,0.250844,2528281.18,-0.5815,-0.778,-1.3583,19.7232,0.022171,0.9755,0.1037,5656231.6,10,1,True
trend200|trail25|daily|rot,trend,daily,True,trail25,7490376.92,-0.250962,-0.149713,0.256131,2579108.3,-0.5845,-0.9481,-1.1697,15.9371,0.021665,0.9733,0.19,4432071.27,199,1,True
trend100|trail25|monthly|1shot,trend,monthly,False,trail25,7380250.76,-0.261975,-0.156752,0.26539,2666232.83,-0.5906,-1.0913,-1.4129,16.5239,0.020787,0.9755,0.1645,5909090.91,6,1,True
trend100|trail25|monthly|rot,trend,monthly,True,trail25,7380250.76,-0.261975,-0.156752,0.26539,2666232.83,-0.5906,-1.0913,-1.4129,16.5239,0.020787,0.9755,0.1645,5909090.91,6,1,True
trend100|hold|monthly|1shot,trend,monthly,False,hold,5433906.15,-0.456609,-0.289879,0.490607,4928873.81,-0.5909,-1.3221,-1.4445,24.7357,0.037806,0.9755,0.2457,5909090.91,6,0,False
trend100|tp50|monthly|1shot,trend,monthly,False,tp50,5433906.15,-0.456609,-0.289879,0.490607,4928873.81,-0.5909,-1.3221,-1.4445,24.7357,0.037806,0.9755,0.2457,5909090.91,6,0,False
trend100|tp50|monthly|rot,trend,monthly,True,tp50,5433906.15,-0.456609,-0.289879,0.490607,4928873.81,-0.5909,-1.3221,-1.4445,24.7357,0.037806,0.9755,0.2457,5909090.91,6,0,False
trend100|tp100|monthly|1shot,trend,monthly,False,tp100,5433906.15,-0.456609,-0.289879,0.490607,4928873.81,-0.5909,-1.3221,-1.4445,24.7357,0.037806,0.9755,0.2457,5909090.91,6,0,False
trend100|tp100|monthly|rot,trend,monthly,True,tp100,5433906.15,-0.456609,-0.289879,0.490607,4928873.81,-0.5909,-1.3221,-1.4445,24.7357,0.037806,0.9755,0.2457,5909090.91,6,0,False
trend200|trail25|monthly|1shot,trend,monthly,False,trail25,7362092.14,-0.263791,-0.157917,0.267197,2684391.45,-0.591,-0.9791,-1.212,16.8245,0.022176,0.9755,0.1973,4545454.55,10,1,True
trend200|trail25|monthly|rot,trend,monthly,True,trail25,7362092.14,-0.263791,-0.157917,0.267197,2684391.45,-0.591,-0.9791,-1.212,16.8245,0.022176,0.9755,0.1973,4545454.55,10,1,True
dca48|trail25|daily|rot,dca,daily,True,trail25,7497229.17,-0.250277,-0.149277,0.25259,2533722.09,-0.591,-1.2753,-1.6493,13.4249,0.016757,0.9733,0.1041,3432539.68,346,1,True
dca24|trail25|monthly|1shot,dca,monthly,False,trail25,7367424.92,-0.263258,-0.157575,0.266383,2675185.04,-0.5915,-0.8496,-1.0732,16.7181,0.024682,0.9755,0.211,6666666.67,16,1,True
dca24|trail25|monthly|rot,dca,monthly,True,trail25,7367424.92,-0.263258,-0.157575,0.266383,2675185.04,-0.5915,-0.8496,-1.0732,16.7181,0.024682,0.9755,0.211,6666666.67,16,1,True
scaled_invvol|trail25|monthly|1shot,scaled,monthly,False,trail25,7475172.87,-0.252483,-0.150682,0.254194,2547767.6,-0.5928,-1.1221,-1.4151,15.2288,0.018059,0.9777,0.1641,4863478.0,17,1,True
scaled_invvol|trail25|monthly|rot,scaled,monthly,True,trail25,7475172.87,-0.252483,-0.150682,0.254194,2547767.6,-0.5928,-1.1221,-1.4151,15.2288,0.018059,0.9777,0.1641,4863478.0,17,1,True
va96_6|trail25|monthly|1shot,value_avg,monthly,False,trail25,7506699.83,-0.24933,-0.148674,0.25037,2507167.26,-0.5938,-1.0915,-1.2495,11.5191,0.023176,0.9755,0.1144,4808973.17,18,1,True
va96_6|trail25|monthly|rot,value_avg,monthly,True,trail25,7506699.83,-0.24933,-0.148674,0.25037,2507167.26,-0.5938,-1.0915,-1.2495,11.5191,0.023176,0.9755,0.1144,4808973.17,18,1,True
scaled_invvol|trail25|daily|rot,scaled,daily,True,trail25,7442330.68,-0.255767,-0.152778,0.256922,2573217.63,-0.5946,-1.166,-1.4731,15.0207,0.017798,0.9755,0.1566,4708450.98,334,1,True
dipA|trail35|monthly|1shot,dip,monthly,False,trail35,6368324.73,-0.363168,-0.223736,0.375953,3836556.64,-0.5951,-0.6277,-1.568,30.6657,0.029812,0.8953,0.111,10000000.0,3,1,True
dipA|trail35|monthly|rot,dip,monthly,True,trail35,6368324.73,-0.363168,-0.223736,0.375953,3836556.64,-0.5951,-0.6277,-1.568,30.6657,0.029812,0.8953,0.111,10000000.0,3,1,True
dca48|trail25|monthly|1shot,dca,monthly,False,trail25,7352895.03,-0.26471,-0.158508,0.266274,2668409.95,-0.5953,-1.2927,-1.6703,14.2259,0.017566,0.9755,0.1114,3541666.67,17,1,True
dca48|trail25|monthly|rot,dca,monthly,True,trail25,7352895.03,-0.26471,-0.158508,0.266274,2668409.95,-0.5953,-1.2927,-1.6703,14.2259,0.017566,0.9755,0.1114,3541666.67,17,1,True
lump|volx45|monthly|rot,lump,monthly,True,volx45,5525623.32,-0.447438,-0.283177,0.473926,4904109.03,-0.5975,-0.6575,-1.656,39.8715,0.040528,0.98,0.2138,119041673.1,19,19,False
va48_0|trail25|monthly|1shot,value_avg,monthly,False,trail25,7031419.87,-0.296858,-0.179359,0.298696,2994781.38,-0.6005,-1.2104,-1.6269,16.2209,0.020511,0.9755,0.1408,5257177.39,15,1,True
va48_0|trail25|monthly|rot,value_avg,monthly,True,trail25,7031419.87,-0.296858,-0.179359,0.298696,2994781.38,-0.6005,-1.2104,-1.6269,16.2209,0.020511,0.9755,0.1408,5257177.39,15,1,True
scaled_rsi|trail35|monthly|1shot,scaled,monthly,False,trail35,6522861.26,-0.347714,-0.213219,0.352832,3556216.6,-0.6043,-0.8213,-1.0342,21.8203,0.034949,0.9755,0.2906,8771885.94,16,1,True
scaled_rsi|trail35|monthly|rot,scaled,monthly,True,trail35,6522861.26,-0.347714,-0.213219,0.352832,3556216.6,-0.6043,-0.8213,-1.0342,21.8203,0.034949,0.9755,0.2906,8771885.94,16,1,True
trend200|trail35|monthly|1shot,trend,monthly,False,trail35,6398666.88,-0.360133,-0.221662,0.363094,3647816.71,-0.6105,-1.2195,-1.5266,20.7738,0.027148,0.9755,0.2032,4545454.55,10,1,True
trend200|trail35|monthly|rot,trend,monthly,True,trail35,6398666.88,-0.360133,-0.221662,0.363094,3647816.71,-0.6105,-1.2195,-1.5266,20.7738,0.027148,0.9755,0.2032,4545454.55,10,1,True
dca24|trail35|monthly|1shot,dca,monthly,False,trail35,6312762.66,-0.368724,-0.227544,0.371402,3729847.3,-0.6127,-1.1555,-1.4679,21.2993,0.02788,0.9755,0.2285,7083333.33,17,1,True
dca24|trail35|monthly|rot,dca,monthly,True,trail35,6312762.66,-0.368724,-0.227544,0.371402,3729847.3,-0.6127,-1.1555,-1.4679,21.2993,0.02788,0.9755,0.2285,7083333.33,17,1,True
scaled_invvol|trail35|monthly|1shot,scaled,monthly,False,trail35,6294014.19,-0.370599,-0.228832,0.372039,3728926.28,-0.6151,-1.3062,-1.6831,20.3239,0.025645,0.9777,0.1713,4863478.0,17,1,True
scaled_invvol|trail35|monthly|rot,scaled,monthly,True,trail35,6294014.19,-0.370599,-0.228832,0.372039,3728926.28,-0.6151,-1.3062,-1.6831,20.3239,0.025645,0.9777,0.1713,4863478.0,17,1,True
va48_0|trail35|monthly|1shot,value_avg,monthly,False,trail35,6226781.02,-0.377322,-0.233467,0.378949,3799420.24,-0.6161,-1.2006,-1.5662,19.8022,0.0284,0.9755,0.1483,5257177.39,15,1,True
va48_0|trail35|monthly|rot,value_avg,monthly,True,trail35,6226781.02,-0.377322,-0.233467,0.378949,3799420.24,-0.6161,-1.2006,-1.5662,19.8022,0.0284,0.9755,0.1483,5257177.39,15,1,True
trend100|trail35|monthly|1shot,trend,monthly,False,trail35,6121206.68,-0.387879,-0.240788,0.390712,3925276.9,-0.6163,-1.4252,-1.9075,22.0326,0.02577,0.9755,0.1791,5909090.91,6,1,True
trend100|trail35|monthly|rot,trend,monthly,True,trail35,6121206.68,-0.387879,-0.240788,0.390712,3925276.9,-0.6163,-1.4252,-1.9075,22.0326,0.02577,0.9755,0.1791,5909090.91,6,1,True
scaled_rsi|hold|monthly|1shot,scaled,monthly,False,hold,2864282.5,-0.713572,-0.504263,0.782748,7889377.74,-0.6442,-0.7664,-0.7908,37.3954,0.110315,0.9755,0.5672,10000000.0,18,0,False
scaled_rsi|tp50|monthly|1shot,scaled,monthly,False,tp50,2864282.5,-0.713572,-0.504263,0.782748,7889377.74,-0.6442,-0.7664,-0.7908,37.3954,0.110315,0.9755,0.5672,10000000.0,18,0,False
scaled_rsi|tp50|monthly|rot,scaled,monthly,True,tp50,2864282.5,-0.713572,-0.504263,0.782748,7889377.74,-0.6442,-0.7664,-0.7908,37.3954,0.110315,0.9755,0.5672,10000000.0,18,0,False
scaled_rsi|tp100|monthly|1shot,scaled,monthly,False,tp100,2864282.5,-0.713572,-0.504263,0.782748,7889377.74,-0.6442,-0.7664,-0.7908,37.3954,0.110315,0.9755,0.5672,10000000.0,18,0,False
scaled_rsi|tp100|monthly|rot,scaled,monthly,True,tp100,2864282.5,-0.713572,-0.504263,0.782748,7889377.74,-0.6442,-0.7664,-0.7908,37.3954,0.110315,0.9755,0.5672,10000000.0,18,0,False
dipB|hold|monthly|1shot,dip,monthly,False,hold,2413109.29,-0.758689,-0.54973,0.822232,8532683.93,-0.6686,-0.6677,-0.734,41.6981,0.119104,0.8419,0.7175,10000000.0,3,0,False
dipB|tp50|monthly|1shot,dip,monthly,False,tp50,2413109.29,-0.758689,-0.54973,0.822232,8532683.93,-0.6686,-0.6677,-0.734,41.6981,0.119104,0.8419,0.7175,10000000.0,3,0,False
dipB|tp50|monthly|rot,dip,monthly,True,tp50,2413109.29,-0.758689,-0.54973,0.822232,8532683.93,-0.6686,-0.6677,-0.734,41.6981,0.119104,0.8419,0.7175,10000000.0,3,0,False
dipB|tp100|monthly|1shot,dip,monthly,False,tp100,2413109.29,-0.758689,-0.54973,0.822232,8532683.93,-0.6686,-0.6677,-0.734,41.6981,0.119104,0.8419,0.7175,10000000.0,3,0,False
dipB|tp100|monthly|rot,dip,monthly,True,tp100,2413109.29,-0.758689,-0.54973,0.822232,8532683.93,-0.6686,-0.6677,-0.734,41.6981,0.119104,0.8419,0.7175,10000000.0,3,0,False
dipA|hold|monthly|1shot,dip,monthly,False,hold,2126115.1,-0.787388,-0.580618,0.840725,8579498.94,-0.6906,-0.7429,-0.7992,44.9584,0.120849,0.8953,0.7636,10000000.0,3,0,False
dipA|tp50|monthly|1shot,dip,monthly,False,tp50,2126115.1,-0.787388,-0.580618,0.840725,8579498.94,-0.6906,-0.7429,-0.7992,44.9584,0.120849,0.8953,0.7636,10000000.0,3,0,False
dipA|tp50|monthly|rot,dip,monthly,True,tp50,2126115.1,-0.787388,-0.580618,0.840725,8579498.94,-0.6906,-0.7429,-0.7992,44.9584,0.120849,0.8953,0.7636,10000000.0,3,0,False
dipA|tp100|monthly|1shot,dip,monthly,False,tp100,2126115.1,-0.787388,-0.580618,0.840725,8579498.94,-0.6906,-0.7429,-0.7992,44.9584,0.120849,0.8953,0.7636,10000000.0,3,0,False
dipA|tp100|monthly|rot,dip,monthly,True,tp100,2126115.1,-0.787388,-0.580618,0.840725,8579498.94,-0.6906,-0.7429,-0.7992,44.9584,0.120849,0.8953,0.7636,10000000.0,3,0,False
lump|hold|monthly|1shot,lump,monthly,False,hold,1598578.35,-0.840142,-0.642647,0.881899,9125757.49,-0.7287,-0.9126,-0.9428,54.4914,0.122194,0.98,1.0,10000000.0,1,0,False
lump|tp50|monthly|1shot,lump,monthly,False,tp50,1598578.35,-0.840142,-0.642647,0.881899,9125757.49,-0.7287,-0.9126,-0.9428,54.4914,0.122194,0.98,1.0,10000000.0,1,0,False
lump|tp50|monthly|rot,lump,monthly,True,tp50,1598578.35,-0.840142,-0.642647,0.881899,9125757.49,-0.7287,-0.9126,-0.9428,54.4914,0.122194,0.98,1.0,10000000.0,1,0,False
lump|tp100|monthly|1shot,lump,monthly,False,tp100,1598578.35,-0.840142,-0.642647,0.881899,9125757.49,-0.7287,-0.9126,-0.9428,54.4914,0.122194,0.98,1.0,10000000.0,1,0,False
lump|tp100|monthly|rot,lump,monthly,True,tp100,1598578.35,-0.840142,-0.642647,0.881899,9125757.49,-0.7287,-0.9126,-0.9428,54.4914,0.122194,0.98,1.0,10000000.0,1,0,False
